Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,(case) ApplicationType,(case) LoanGoal,(case) RequestedAmount,Accepted,Action,CreditScore,EventID,EventOrigin,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferID,OfferedAmount,Selected,lifecycle:transition
Application_408645375,O_Sent (mail and online),User_4,2016/01/11 11:38:48.799,2016/01/11 11:38:48.799,New credit,Car,5000,,statechange,,OfferState_306536011,Offer,,,,Offer_416922372,,,complete
Application_408645375,W_Call after offers,User_4,2016/01/11 11:38:48.831,2016/01/11 11:38:48.831,New credit,Car,5000,,Obtained,,Workitem_811333530,Workflow,,,,,,,start
Application_408645375,A_Complete,User_4,2016/01/11 11:38:48.836,2016/01/11 11:38:48.836,New credit,Car,5000,,statechange,,ApplState_461137144,Application,,,,,,,complete
Application_680031808,A_Accepted,User_9,2016/01/11 11:38:52.294,2016/01/11 11:38:52.294,New credit,Unknown,0,,statechange,,ApplState_777070771,Application,,,,,,,complete
Application_322142576,A_Concept,User_1,2016/01/11 11:39:08.982,2016/01/11 11:39:08.982,New credit,Home improvement,5000,,statechange,,ApplState_1013452832,Application,,,,,,,complete
Application_19385579,O_Create Offer,User_47,2016/01/11 11:40:19.848,2016/01/11 11:40:19.848,Limit raise,Unknown,0,false,Created,0,Offer_58932750,Offer,0,110,134,,11000,true,complete
Application_19385579,O_Created,User_47,2016/01/11 11:40:21.102,2016/01/11 11:40:21.102,Limit raise,Unknown,0,,statechange,,OfferState_1060584215,Offer,,,,Offer_58932750,,,complete
Application_19385579,O_Sent (mail and online),User_47,2016/01/11 11:41:23.109,2016/01/11 11:41:23.109,Limit raise,Unknown,0,,statechange,,OfferState_2117514461,Offer,,,,Offer_58932750,,,complete
Application_19385579,W_Call after offers,User_47,2016/01/11 11:41:23.132,2016/01/11 11:41:23.132,Limit raise,Unknown,0,,Obtained,,Workitem_2082278273,Workflow,,,,,,,start
Application_19385579,A_Complete,User_47,2016/01/11 11:41:23.134,2016/01/11 11:41:23.134,Limit raise,Unknown,0,,statechange,,ApplState_1982254165,Application,,,,,,,complete
Application_1596259876,O_Create Offer,User_7,2016/01/11 11:41:50.139,2016/01/11 11:41:50.139,New credit,Extra spending limit,5000,true,Created,0,Offer_1133337719,Offer,0,100,134,,10000,false,complete
Application_1596259876,O_Created,User_7,2016/01/11 11:41:51.340,2016/01/11 11:41:51.340,New credit,Extra spending limit,5000,,statechange,,OfferState_1927998226,Offer,,,,Offer_1133337719,,,complete
Application_275430191,O_Create Offer,User_25,2016/01/11 11:42:25.743,2016/01/11 11:42:25.743,New credit,Existing loan takeover,16000,true,Created,745,Offer_775168153,Offer,45.63,240.57,78,,16000,true,complete
Application_275430191,O_Created,User_25,2016/01/11 11:42:27.049,2016/01/11 11:42:27.049,New credit,Existing loan takeover,16000,,statechange,,OfferState_1498243243,Offer,,,,Offer_775168153,,,complete
Application_680031808,O_Create Offer,User_9,2016/01/11 11:42:53.566,2016/01/11 11:42:53.566,New credit,Unknown,0,true,Created,848,Offer_879877441,Offer,7500,100,134,,10000,true,complete
Application_275430191,O_Sent (mail and online),User_25,2016/01/11 11:42:54.504,2016/01/11 11:42:54.504,New credit,Existing loan takeover,16000,,statechange,,OfferState_149255642,Offer,,,,Offer_775168153,,,complete
Application_275430191,W_Call after offers,User_25,2016/01/11 11:42:54.572,2016/01/11 11:42:54.572,New credit,Existing loan takeover,16000,,Obtained,,Workitem_2092841518,Workflow,,,,,,,start
Application_275430191,A_Complete,User_25,2016/01/11 11:42:54.575,2016/01/11 11:42:54.575,New credit,Existing loan takeover,16000,,statechange,,ApplState_863447865,Application,,,,,,,complete
Application_680031808,O_Created,User_9,2016/01/11 11:42:54.758,2016/01/11 11:42:54.758,New credit,Unknown,0,,statechange,,OfferState_465257883,Offer,,,,Offer_879877441,,,complete
Application_680031808,O_Create Offer,User_9,2016/01/11 11:43:13.634,2016/01/11 11:43:13.634,New credit,Unknown,0,true,Created,0,Offer_42104690,Offer,0,150,127,,15000,false,complete
Application_680031808,O_Created,User_9,2016/01/11 11:43:14.840,2016/01/11 11:43:14.840,New credit,Unknown,0,,statechange,,OfferState_1791007250,Offer,,,,Offer_42104690,,,complete
Application_1436780800,O_Create Offer,User_21,2016/01/11 11:43:26.453,2016/01/11 11:43:26.453,New credit,Unknown,0,true,Created,0,Offer_434023687,Offer,33000,345.16,120,,33000,false,complete
Application_1436780800,O_Created,User_21,2016/01/11 11:43:27.558,2016/01/11 11:43:27.558,New credit,Unknown,0,,statechange,,OfferState_86254934,Offer,,,,Offer_434023687,,,complete
Application_1436780800,O_Sent (mail and online),User_21,2016/01/11 11:43:37.038,2016/01/11 11:43:37.038,New credit,Unknown,0,,statechange,,OfferState_1175873786,Offer,,,,Offer_434023687,,,complete
Application_1436780800,W_Call after offers,User_21,2016/01/11 11:43:37.061,2016/01/11 11:43:37.061,New credit,Unknown,0,,Obtained,,Workitem_1704595677,Workflow,,,,,,,start
Application_1436780800,A_Complete,User_21,2016/01/11 11:43:37.064,2016/01/11 11:43:37.064,New credit,Unknown,0,,statechange,,ApplState_720476152,Application,,,,,,,complete
Application_680031808,O_Sent (mail and online),User_9,2016/01/11 11:44:57.382,2016/01/11 11:44:57.382,New credit,Unknown,0,,statechange,,OfferState_1357214458,Offer,,,,Offer_42104690,,,complete
Application_680031808,O_Sent (mail and online),User_9,2016/01/11 11:44:57.384,2016/01/11 11:44:57.384,New credit,Unknown,0,,statechange,,OfferState_1745929318,Offer,,,,Offer_879877441,,,complete
Application_680031808,W_Call after offers,User_9,2016/01/11 11:44:57.407,2016/01/11 11:44:57.407,New credit,Unknown,0,,Obtained,,Workitem_1514653306,Workflow,,,,,,,start
Application_680031808,A_Complete,User_9,2016/01/11 11:44:57.409,2016/01/11 11:44:57.409,New credit,Unknown,0,,statechange,,ApplState_1182609697,Application,,,,,,,complete
Application_1596259876,O_Sent (mail and online),User_7,2016/01/11 11:46:03.591,2016/01/11 11:46:03.591,New credit,Extra spending limit,5000,,statechange,,OfferState_1429815497,Offer,,,,Offer_1133337719,,,complete
Application_1596259876,W_Call after offers,User_7,2016/01/11 11:46:03.628,2016/01/11 11:46:03.628,New credit,Extra spending limit,5000,,Obtained,,Workitem_165461792,Workflow,,,,,,,start
Application_1596259876,A_Complete,User_7,2016/01/11 11:46:03.631,2016/01/11 11:46:03.631,New credit,Extra spending limit,5000,,statechange,,ApplState_108208114,Application,,,,,,,complete
Application_870009989,A_Accepted,User_47,2016/01/11 11:48:21.075,2016/01/11 11:48:21.075,New credit,Existing loan takeover,5000,,statechange,,ApplState_780717463,Application,,,,,,,complete
Application_870009989,O_Create Offer,User_47,2016/01/11 11:51:13.189,2016/01/11 11:51:13.189,New credit,Existing loan takeover,5000,true,Created,932,Offer_1803172024,Offer,4000,100,58,,5000,true,complete
Application_870009989,O_Created,User_47,2016/01/11 11:51:14.518,2016/01/11 11:51:14.518,New credit,Existing loan takeover,5000,,statechange,,OfferState_2044158862,Offer,,,,Offer_1803172024,,,complete
Application_864903752,W_Validate application,User_87,2016/01/11 11:51:46.263,2016/01/12 13:47:55.587,New credit,Car,16000,,Deleted,,Workitem_1172081327,Workflow,,,,,,,complete
Application_864903752,A_Validating,User_116,2016/01/11 11:51:47.602,2016/01/11 11:51:47.602,New credit,Car,16000,,statechange,,ApplState_1351379561,Application,,,,,,,complete
Application_870009989,O_Sent (mail and online),User_47,2016/01/11 11:51:48.721,2016/01/11 11:51:48.721,New credit,Existing loan takeover,5000,,statechange,,OfferState_555393849,Offer,,,,Offer_1803172024,,,complete
Application_870009989,W_Call after offers,User_47,2016/01/11 11:51:48.787,2016/01/11 11:51:48.787,New credit,Existing loan takeover,5000,,Obtained,,Workitem_610765809,Workflow,,,,,,,start
Application_870009989,A_Complete,User_47,2016/01/11 11:51:48.795,2016/01/11 11:51:48.795,New credit,Existing loan takeover,5000,,statechange,,ApplState_1718826186,Application,,,,,,,complete
Application_646585496,A_Create Application,User_1,2016/01/11 11:55:00.297,2016/01/11 11:55:00.297,New credit,Existing loan takeover,25000,,Created,,Application_646585496,Application,,,,,,,complete
Application_646585496,A_Submitted,User_1,2016/01/11 11:55:00.401,2016/01/11 11:55:00.401,New credit,Existing loan takeover,25000,,statechange,,ApplState_859350166,Application,,,,,,,complete
Application_864903752,O_Returned,User_116,2016/01/11 11:55:06.752,2016/01/11 11:55:06.752,New credit,Car,16000,,statechange,,OfferState_1226874077,Offer,,,,Offer_789190623,,,complete
Application_1793939874,W_Complete application,User_7,2016/01/11 11:55:41.427,2016/01/11 11:55:41.427,New credit,Car,5000,,Obtained,,Workitem_478028202,Workflow,,,,,,,start
Application_1300843234,W_Call incomplete files,User_30,2016/01/11 11:55:42.479,2016/01/11 11:55:42.479,New credit,Existing loan takeover,12500,,Obtained,,Workitem_476022675,Workflow,,,,,,,start
Application_1300843234,A_Incomplete,User_30,2016/01/11 11:55:42.483,2016/01/11 11:55:42.483,New credit,Existing loan takeover,12500,,statechange,,ApplState_77590760,Application,,,,,,,complete
Application_1159615731,A_Create Application,User_1,2016/01/11 11:55:52.548,2016/01/11 11:55:52.548,New credit,"Other, see explanation",18000,,Created,,Application_1159615731,Application,,,,,,,complete
Application_1159615731,A_Submitted,User_1,2016/01/11 11:55:52.587,2016/01/11 11:55:52.587,New credit,"Other, see explanation",18000,,statechange,,ApplState_19485123,Application,,,,,,,complete
Application_1159615731,A_Concept,User_1,2016/01/11 11:57:11.222,2016/01/11 11:57:11.222,New credit,"Other, see explanation",18000,,statechange,,ApplState_1071931684,Application,,,,,,,complete
Application_709001855,A_Create Application,User_28,2016/01/11 11:57:26.231,2016/01/11 11:57:26.231,Limit raise,Home improvement,20000,,Created,,Application_709001855,Application,,,,,,,complete
Application_709001855,A_Concept,User_28,2016/01/11 11:57:26.234,2016/01/11 11:57:26.234,Limit raise,Home improvement,20000,,statechange,,ApplState_1716984197,Application,,,,,,,complete
Application_709001855,W_Complete application,User_28,2016/01/11 11:57:26.253,2016/01/11 11:57:26.253,Limit raise,Home improvement,20000,,Obtained,,Workitem_458550255,Workflow,,,,,,,start
Application_180547487,W_Validate application,User_87,2016/01/11 12:00:36.884,2016/01/12 09:31:24.097,New credit,Home improvement,6000,,Deleted,,Workitem_1966653243,Workflow,,,,,,,complete
Application_180547487,A_Validating,User_117,2016/01/11 12:00:37.739,2016/01/11 12:00:37.739,New credit,Home improvement,6000,,statechange,,ApplState_1353514089,Application,,,,,,,complete
Application_180547487,O_Returned,User_117,2016/01/11 12:00:55.951,2016/01/11 12:00:55.951,New credit,Home improvement,6000,,statechange,,OfferState_430926354,Offer,,,,Offer_833160233,,,complete
Application_646585496,W_Handle leads,User_2,2016/01/11 12:03:02.771,2016/01/11 14:08:50.866,New credit,Existing loan takeover,25000,,Deleted,,Workitem_747131494,Workflow,,,,,,,complete
Application_709001855,A_Accepted,User_28,2016/01/11 12:04:14.476,2016/01/11 12:04:14.476,Limit raise,Home improvement,20000,,statechange,,ApplState_51096184,Application,,,,,,,complete
Application_555366492,A_Create Application,User_27,2016/01/11 12:04:39.398,2016/01/11 12:04:39.398,Limit raise,Existing loan takeover,42000,,Created,,Application_555366492,Application,,,,,,,complete
Application_555366492,A_Concept,User_27,2016/01/11 12:04:39.405,2016/01/11 12:04:39.405,Limit raise,Existing loan takeover,42000,,statechange,,ApplState_492439160,Application,,,,,,,complete
Application_555366492,W_Complete application,User_27,2016/01/11 12:04:39.421,2016/01/11 12:12:49.945,Limit raise,Existing loan takeover,42000,,Deleted,,Workitem_1635590195,Workflow,,,,,,,complete
Application_1224943696,W_Complete application,User_108,2016/01/11 12:08:13.928,2016/01/11 17:39:33.657,New credit,Existing loan takeover,20000,,Deleted,,Workitem_1920346527,Workflow,,,,,,,complete
Application_1260340497,W_Complete application,User_22,2016/01/11 12:10:20.061,2016/01/11 12:10:20.061,New credit,Home improvement,25000,,Obtained,,Workitem_764151425,Workflow,,,,,,,start
Application_1555832622,A_Create Application,User_1,2016/01/11 12:10:36.734,2016/01/11 12:10:36.734,New credit,Motorcycle,5000,,Created,,Application_1555832622,Application,,,,,,,complete
Application_1555832622,A_Submitted,User_1,2016/01/11 12:10:36.766,2016/01/11 12:10:36.766,New credit,Motorcycle,5000,,statechange,,ApplState_956066143,Application,,,,,,,complete
Application_555366492,A_Accepted,User_27,2016/01/11 12:11:40.855,2016/01/11 12:11:40.855,Limit raise,Existing loan takeover,42000,,statechange,,ApplState_135716558,Application,,,,,,,complete
Application_608964116,A_Create Application,User_7,2016/01/11 12:11:41.948,2016/01/11 12:11:41.948,New credit,"Other, see explanation",20000,,Created,,Application_608964116,Application,,,,,,,complete
Application_608964116,W_Complete application,User_49,2016/01/11 12:11:41.961,2016/01/12 11:35:03.751,New credit,"Other, see explanation",20000,,Deleted,,Workitem_1860936260,Workflow,,,,,,,complete
Application_608964116,A_Concept,User_7,2016/01/11 12:11:41.967,2016/01/11 12:11:41.967,New credit,"Other, see explanation",20000,,statechange,,ApplState_577927795,Application,,,,,,,complete
Application_555366492,O_Create Offer,User_27,2016/01/11 12:12:35.890,2016/01/11 12:12:35.890,Limit raise,Existing loan takeover,42000,false,Created,0,Offer_1428179323,Offer,0,417,126,,41640,true,complete
Application_555366492,O_Created,User_27,2016/01/11 12:12:37.215,2016/01/11 12:12:37.215,Limit raise,Existing loan takeover,42000,,statechange,,OfferState_809728450,Offer,,,,Offer_1428179323,,,complete
Application_555366492,O_Sent (mail and online),User_27,2016/01/11 12:12:49.863,2016/01/11 12:12:49.863,Limit raise,Existing loan takeover,42000,,statechange,,OfferState_146652158,Offer,,,,Offer_1428179323,,,complete
Application_555366492,W_Call after offers,User_27,2016/01/11 12:12:49.990,2016/01/11 12:12:49.990,Limit raise,Existing loan takeover,42000,,Obtained,,Workitem_201184700,Workflow,,,,,,,start
Application_555366492,A_Complete,User_27,2016/01/11 12:12:49.994,2016/01/11 12:12:49.994,Limit raise,Existing loan takeover,42000,,statechange,,ApplState_902270189,Application,,,,,,,complete
Application_832178933,A_Create Application,User_1,2016/01/11 12:13:27.261,2016/01/11 12:13:27.261,New credit,Existing loan takeover,27500,,Created,,Application_832178933,Application,,,,,,,complete
Application_832178933,A_Submitted,User_1,2016/01/11 12:13:27.300,2016/01/11 12:13:27.300,New credit,Existing loan takeover,27500,,statechange,,ApplState_801259215,Application,,,,,,,complete
Application_1122832658,A_Create Application,User_14,2016/01/11 12:15:00.135,2016/01/11 12:15:00.135,Limit raise,Car,25000,,Created,,Application_1122832658,Application,,,,,,,complete
Application_1122832658,A_Concept,User_14,2016/01/11 12:15:00.138,2016/01/11 12:15:00.138,Limit raise,Car,25000,,statechange,,ApplState_594996370,Application,,,,,,,complete
Application_1122832658,W_Complete application,User_14,2016/01/11 12:15:00.147,2016/01/11 12:15:00.147,Limit raise,Car,25000,,Obtained,,Workitem_1410624145,Workflow,,,,,,,start
Application_832178933,A_Concept,User_1,2016/01/11 12:15:20.210,2016/01/11 12:15:20.210,New credit,Existing loan takeover,27500,,statechange,,ApplState_1450137928,Application,,,,,,,complete
Application_257274630,W_Complete application,User_22,2016/01/11 12:20:17.664,2016/01/11 12:20:17.664,New credit,Home improvement,50000,,Obtained,,Workitem_899563510,Workflow,,,,,,,start
Application_249658126,A_Create Application,User_14,2016/01/11 12:20:46.963,2016/01/11 12:20:46.963,Limit raise,Home improvement,19500,,Created,,Application_249658126,Application,,,,,,,complete
Application_249658126,A_Concept,User_14,2016/01/11 12:20:46.966,2016/01/11 12:20:46.966,Limit raise,Home improvement,19500,,statechange,,ApplState_1342148375,Application,,,,,,,complete
Application_249658126,W_Complete application,User_37,2016/01/11 12:20:46.973,2016/01/12 11:21:06.148,Limit raise,Home improvement,19500,,Deleted,,Workitem_1477897217,Workflow,,,,,,,complete
Application_970143308,A_Create Application,User_14,2016/01/11 12:24:00.049,2016/01/11 12:24:00.049,Limit raise,Home improvement,12500,,Created,,Application_970143308,Application,,,,,,,complete
Application_970143308,A_Concept,User_14,2016/01/11 12:24:00.051,2016/01/11 12:24:00.051,Limit raise,Home improvement,12500,,statechange,,ApplState_498762245,Application,,,,,,,complete
Application_970143308,W_Complete application,User_49,2016/01/11 12:24:00.059,2016/01/12 11:26:21.178,Limit raise,Home improvement,12500,,Deleted,,Workitem_2108123088,Workflow,,,,,,,complete
Application_608964116,A_Accepted,User_7,2016/01/11 12:25:56.067,2016/01/11 12:25:56.067,New credit,"Other, see explanation",20000,,statechange,,ApplState_1845436389,Application,,,,,,,complete
Application_1297886565,W_Complete application,User_15,2016/01/11 12:26:22.907,2016/01/11 12:26:22.907,New credit,Car,14000,,Obtained,,Workitem_203928561,Workflow,,,,,,,start
Application_1021758905,A_Accepted,User_22,2016/01/11 12:27:45.445,2016/01/11 12:27:45.445,New credit,Existing loan takeover,20000,,statechange,,ApplState_1453211343,Application,,,,,,,complete
Application_1021758905,O_Create Offer,User_22,2016/01/11 12:29:55.889,2016/01/11 12:29:55.889,New credit,Existing loan takeover,20000,true,Created,877,Offer_1049828543,Offer,0,400,56,,20000,true,complete
