Case ID,Activity,Resource,Complete Timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-707295006,Accepted\\In Progress,Alexander,2012/04/13 13:36:05.000,Accepted,Medium,In Progress,G57 2nd,E_2,se,Org line C,PROD799,Sweden
1-716584541,Accepted\\In Progress,Nina,2012/04/13 13:38:41.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD314,POLAND
1-716584541,Accepted\\Wait - User,Nina,2012/04/13 13:42:03.000,Accepted,Low,Wait - User,G97,V3_2,pl,Org line C,PROD314,POLAND
1-716584541,Accepted\\In Progress,Nina,2012/04/13 13:42:06.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD314,POLAND
1-716584541,Accepted\\Wait - User,Nina,2012/04/13 13:42:45.000,Accepted,Low,Wait - User,G97,V3_2,pl,Org line C,PROD314,POLAND
1-716584541,Accepted\\In Progress,Nina,2012/04/13 13:42:48.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD314,POLAND
1-716584541,Queued\\Awaiting Assignment,Nina,2012/04/13 13:42:55.000,Queued,Low,Awaiting Assignment,G84 2nd,E_10,pl,Org line C,PROD314,POLAND
1-715780861,Accepted\\In Progress,Rahul,2012/04/13 13:50:41.000,Accepted,Low,In Progress,G22 2nd,A2_2,fr,Org line A2,PROD325,Sweden
1-717843904,Accepted\\In Progress,Natalia,2012/04/13 13:55:14.000,Accepted,Low,In Progress,G97,V3_2,fr,Org line C,PROD237,POLAND
1-715780861,Accepted\\Wait - User,Rahul,2012/04/13 13:57:08.000,Accepted,Low,Wait - User,G22 2nd,A2_2,fr,Org line A2,PROD325,Sweden
1-715416221,Accepted\\In Progress,Aurangzeb,2012/04/13 13:57:15.000,Accepted,Low,In Progress,G97,V3_2,in,Org line C,PROD788,POLAND
1-715416221,Accepted\\In Progress,Aurangzeb,2012/04/13 13:58:04.000,Accepted,Low,In Progress,G97,V3_2,in,Org line C,PROD788,POLAND
1-715416221,Accepted\\Wait - User,Aurangzeb,2012/04/13 13:59:05.000,Accepted,Low,Wait - User,G97,V3_2,in,Org line C,PROD788,POLAND
1-709073651,Accepted\\In Progress,Siddarth,2012/04/13 14:00:12.000,Accepted,Medium,In Progress,G92,E_5,in,Org line C,PROD243,INDIA
1-709073651,Accepted\\Wait - User,Siddarth,2012/04/13 14:00:20.000,Accepted,Medium,Wait - User,G92,E_5,in,Org line C,PROD243,INDIA
1-717918204,Queued\\Awaiting Assignment,Siebel,2012/04/13 14:00:50.000,Queued,Medium,Awaiting Assignment,G358 2nd,E_6,se,Org line G1,PROD295,0
1-717918214,Queued\\Awaiting Assignment,Siebel,2012/04/13 14:00:54.000,Queued,Medium,Awaiting Assignment,G358 2nd,E_6,se,Org line G1,PROD295,0
1-715977583,Queued\\Awaiting Assignment,Hineesh,2012/04/13 14:02:03.000,Queued,Medium,Awaiting Assignment,G153 2nd,E_7,us,Org line C,PROD793,INDIA
1-709542591,Accepted\\Assigned,Cecilia,2012/04/13 14:04:40.000,Accepted,Medium,Assigned,S49,V3_2,se,Org line C,PROD455,Sweden
1-709542591,Accepted\\In Progress,Marcin,2012/04/13 14:08:54.000,Accepted,Medium,In Progress,S49,V3_2,se,Org line C,PROD455,POLAND
1-715977583,Accepted\\In Progress,Rohan,2012/04/13 14:17:39.000,Accepted,Medium,In Progress,G153 2nd,E_7,us,Org line C,PROD793,INDIA
1-715977583,Queued\\Awaiting Assignment,Rohan,2012/04/13 14:18:54.000,Queued,Medium,Awaiting Assignment,G162 2nd,E_7,us,Org line C,PROD793,INDIA
1-709542591,Accepted\\Wait - Vendor,Marcin,2012/04/13 14:23:33.000,Accepted,Medium,Wait - Vendor,S49,V3_2,se,Org line C,PROD455,POLAND
1-717843904,Accepted\\Wait,Natalia,2012/04/13 14:27:10.000,Accepted,Low,Wait,G97,V3_2,fr,Org line C,PROD237,POLAND
1-709563207,Accepted\\In Progress,Olga,2012/04/13 14:27:19.000,Accepted,Medium,In Progress,D8,A2_1,pl,Org line A2,PROD542,POLAND
1-708654452,Accepted\\In Progress,Rodrigo,2012/04/13 14:27:43.000,Accepted,Low,In Progress,G230 2nd,E_10,in,Org line B,PROD424,Brazil
1-708654452,Accepted\\Wait,Rodrigo,2012/04/13 14:27:58.000,Accepted,Low,Wait,G230 2nd,E_10,in,Org line B,PROD424,Brazil
1-709563207,Accepted\\Wait - User,Olga,2012/04/13 14:31:08.000,Accepted,Medium,Wait - User,D8,A2_1,pl,Org line A2,PROD542,POLAND
1-715977583,Accepted\\In Progress,Hemanth,2012/04/13 14:31:26.000,Accepted,Medium,In Progress,G162 2nd,E_7,us,Org line C,PROD793,INDIA
1-700356558,Accepted\\In Progress,Isaide,2012/04/13 14:31:31.000,Accepted,Medium,In Progress,D4,A2_1,pl,Org line A2,PROD235,Brazil
1-717918214,Accepted\\In Progress,Thomas,2012/04/13 14:31:44.000,Accepted,Medium,In Progress,G358 2nd,E_6,se,Org line G1,PROD295,Sweden
1-715977583,Queued\\Awaiting Assignment,Hemanth,2012/04/13 14:32:57.000,Queued,Medium,Awaiting Assignment,G97,V3_2,us,Org line C,PROD793,INDIA
1-700356558,Queued\\Awaiting Assignment,Isaide,2012/04/13 14:33:28.000,Queued,Medium,Awaiting Assignment,A6,,pl,Org line G1,PROD235,Brazil
1-717915624,Accepted\\In Progress,Andreas,2012/04/13 14:36:07.000,Accepted,Medium,In Progress,M23,V3_2,se,Org line C,PROD455,Sweden
1-717915624,Accepted\\In Progress,Andreas,2012/04/13 14:36:53.000,Accepted,Medium,In Progress,M23,V3_2,se,Org line C,PROD455,Sweden
1-717918214,Queued\\Awaiting Assignment,Thomas,2012/04/13 14:38:14.000,Queued,Medium,Awaiting Assignment,S9 3rd,,se,Other,PROD295,Sweden
1-717918214,Queued\\Awaiting Assignment,Thomas,2012/04/13 14:38:15.000,Queued,Medium,Awaiting Assignment,S9 3rd,,se,Other,PROD295,Sweden
1-717918204,Accepted\\In Progress,Thomas,2012/04/13 14:39:16.000,Accepted,Medium,In Progress,G358 2nd,E_6,se,Org line G1,PROD295,Sweden
1-717845096,Accepted\\In Progress,Alexsandra,2012/04/13 14:39:28.000,Accepted,Medium,In Progress,S42,V3_2,in,Org line C,PROD565,Sweden
1-715416221,Accepted\\Wait,Aurangzeb,2012/04/13 14:42:51.000,Accepted,Low,Wait,G97,V3_2,in,Org line C,PROD788,POLAND
1-717918204,Queued\\Awaiting Assignment,Thomas,2012/04/13 14:44:55.000,Queued,Medium,Awaiting Assignment,S9 3rd,,se,Other,PROD295,Sweden
1-715416221,Queued\\Awaiting Assignment,Aurangzeb,2012/04/13 14:45:06.000,Queued,Low,Awaiting Assignment,G97,V3_2,in,Org line C,PROD788,POLAND
1-717915624,Accepted\\Wait - Vendor,Andreas,2012/04/13 14:47:31.000,Accepted,Medium,Wait - Vendor,M23,V3_2,se,Org line C,PROD455,Sweden
1-717914963,Accepted\\In Progress,Niklas,2012/04/13 14:57:48.000,Accepted,Medium,In Progress,M8,V3_2,se,Org line C,PROD455,Sweden
1-717914963,Accepted\\In Progress,Niklas,2012/04/13 14:58:25.000,Accepted,Medium,In Progress,M8,V3_2,se,Org line C,PROD455,Sweden
1-717843904,Accepted\\In Progress,Karolina,2012/04/13 14:58:35.000,Accepted,Low,In Progress,G97,V3_2,fr,Org line C,PROD237,POLAND
1-717914963,Queued\\Awaiting Assignment,Niklas,2012/04/13 15:01:23.000,Queued,Medium,Awaiting Assignment,S49,V3_2,se,Org line C,PROD455,Sweden
1-717843904,Queued\\Awaiting Assignment,Karolina,2012/04/13 15:03:47.000,Queued,Low,Awaiting Assignment,V26,V3_2,fr,Org line C,PROD237,POLAND
1-717954369,Accepted\\In Progress,Eric,2012/04/13 15:05:00.000,Accepted,Low,In Progress,N15 2nd,,ca,Org line C,PROD424,Canada
1-717954369,Accepted\\In Progress,Eric,2012/04/13 15:07:45.000,Accepted,Low,In Progress,N15 2nd,,ca,Org line C,PROD424,Canada
1-697528961,Accepted\\Wait - User,Ireneusz,2012/04/13 15:08:39.000,Accepted,Medium,Wait - User,W14 2nd,D_1,pl,Org line A2,PROD782,POLAND
1-717954369,Accepted\\Assigned,Eric,2012/04/13 15:13:10.000,Accepted,Low,Assigned,N15 2nd,,ca,Org line C,PROD424,Canada
1-717845096,Queued\\Awaiting Assignment,Alexsandra,2012/04/13 15:17:04.000,Queued,Medium,Awaiting Assignment,S42,V3_2,in,Org line C,PROD565,Sweden
1-717837851,Accepted\\Wait - User,Garima,2012/04/13 15:17:26.000,Accepted,Medium,Wait - User,G92,E_5,be,Org line C,PROD821,INDIA
1-717845096,Accepted\\In Progress,Andreas,2012/04/13 15:17:48.000,Accepted,Medium,In Progress,S42,V3_2,in,Org line C,PROD565,Sweden
1-717845096,Accepted\\Wait - User,Andreas,2012/04/13 15:17:52.000,Accepted,Medium,Wait - User,S42,V3_2,in,Org line C,PROD565,Sweden
1-691794481,Queued\\Awaiting Assignment,Dariusz,2012/04/13 15:18:04.000,Queued,Low,Awaiting Assignment,W10,V3_2,pl,Org line C,PROD253,POLAND
1-698990450,Completed\\Resolved,Tomasz,2012/04/13 15:22:09.000,Completed,Low,Resolved,G97,V3_2,se,Org line C,PROD401,POLAND
1-715977583,Accepted\\In Progress,Marika,2012/04/13 15:26:12.000,Accepted,Medium,In Progress,G97,V3_2,us,Org line C,PROD793,POLAND
1-696163170,Completed\\Resolved,Alex,2012/04/13 15:27:28.000,Completed,Low,Resolved,G97,V3_2,br,Org line C,PROD424,Brazil
1-717979241,Accepted\\In Progress,Martin,2012/04/13 15:28:47.000,Accepted,Medium,In Progress,G273 3rd,C_6,be,Org line C,PROD636,Sweden
1-715977583,Accepted\\In Progress,Marika,2012/04/13 15:29:04.000,Accepted,Medium,In Progress,G97,V3_2,us,Org line C,PROD793,POLAND
1-717979241,Accepted\\In Progress,Martin,2012/04/13 15:29:19.000,Accepted,Medium,In Progress,G273 3rd,C_6,be,Org line C,PROD636,Sweden
1-715977583,Accepted\\Assigned,Marika,2012/04/13 15:29:20.000,Accepted,Medium,Assigned,G97,V3_2,us,Org line C,PROD793,POLAND
1-717843904,Accepted\\In Progress,Magalie,2012/04/13 15:32:21.000,Accepted,Low,In Progress,V26,V3_2,fr,Org line C,PROD237,France
1-717979241,Queued\\Awaiting Assignment,Martin,2012/04/13 15:34:21.000,Queued,Medium,Awaiting Assignment,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717979241,Queued\\Awaiting Assignment,Martin,2012/04/13 15:34:22.000,Queued,Medium,Awaiting Assignment,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717843904,Accepted\\Assigned,Magalie,2012/04/13 15:34:42.000,Accepted,Low,Assigned,V26,V3_2,fr,Org line C,PROD237,France
1-717977915,Accepted\\In Progress,Frida,2012/04/13 15:35:18.000,Accepted,Low,In Progress,S37,V3_2,se,Org line C,PROD267,Sweden
1-717977915,Accepted\\In Progress,Frida,2012/04/13 15:36:11.000,Accepted,Low,In Progress,S37,V3_2,se,Org line C,PROD267,Sweden
1-715753705,Completed\\Resolved,Ashwani,2012/04/13 15:38:23.000,Completed,Low,Resolved,G276 2nd,E_10,fr,Org line C,PROD422,Sweden
1-717979241,Accepted\\In Progress,Abhinav,2012/04/13 15:40:20.000,Accepted,Medium,In Progress,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-718028943,Accepted\\In Progress,Marta,2012/04/13 15:41:40.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD258,POLAND
1-717979241,Accepted\\Assigned,Abhinav,2012/04/13 15:42:00.000,Accepted,Medium,Assigned,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-718028943,Accepted\\In Progress,Marta,2012/04/13 15:42:18.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD258,POLAND
1-717979241,Accepted\\In Progress,Arun,2012/04/13 15:42:34.000,Accepted,Medium,In Progress,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717979241,Accepted\\Assigned,Arun,2012/04/13 15:42:42.000,Accepted,Medium,Assigned,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-718004998,Accepted\\In Progress,Alexandre,2012/04/13 15:43:21.000,Accepted,Low,In Progress,C9,V3_2,br,Org line C,PROD274,Brazil
1-718004998,Accepted\\In Progress,Alexandre,2012/04/13 15:43:40.000,Accepted,Low,In Progress,C9,V3_2,br,Org line C,PROD274,Brazil
1-717977915,Queued\\Awaiting Assignment,Frida,2012/04/13 15:44:55.000,Queued,Low,Awaiting Assignment,E1,V3_2,se,Org line C,PROD267,Sweden
1-718004998,Queued\\Awaiting Assignment,Alexandre,2012/04/13 15:45:16.000,Queued,Low,Awaiting Assignment,S9 2nd,V3_2,br,Org line B,PROD274,Brazil
1-717971591,Accepted\\In Progress,Marc,2012/04/13 15:45:43.000,Accepted,Medium,In Progress,V22 2nd,A2_4,fr,Org line A2,PROD644,France
1-717971591,Accepted\\In Progress,Marc,2012/04/13 15:46:02.000,Accepted,Medium,In Progress,V22 2nd,A2_4,fr,Org line A2,PROD644,France
1-717113861,Accepted\\In Progress,Alex,2012/04/13 15:47:12.000,Accepted,Low,In Progress,S8,V3_2,pl,Org line G2,PROD424,Brazil
1-717113861,Accepted\\Wait,Alex,2012/04/13 15:47:23.000,Accepted,Low,Wait,S8,V3_2,pl,Org line G2,PROD424,Brazil
1-717971591,Queued\\Awaiting Assignment,Marc,2012/04/13 15:49:35.000,Queued,Medium,Awaiting Assignment,G130 3rd,E_6,fr,Org line C,PROD644,France
1-718005400,Accepted\\In Progress,Alexandre,2012/04/13 15:51:02.000,Accepted,Low,In Progress,C9,V3_2,se,Org line C,PROD408,Brazil
1-717979241,Accepted\\In Progress,Sujay,2012/04/13 15:51:10.000,Accepted,Medium,In Progress,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717979241,Accepted\\Assigned,Sujay,2012/04/13 15:51:16.000,Accepted,Medium,Assigned,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717971591,Accepted\\In Progress,Frederic,2012/04/13 15:51:52.000,Accepted,Medium,In Progress,G130 3rd,E_6,fr,Org line C,PROD644,France
1-705201889,Accepted\\In Progress,Christopher,2012/04/13 15:55:47.000,Accepted,Medium,In Progress,V50 2nd,,pl,Org line V11,PROD158,United Kingdom
1-718021221,Accepted\\In Progress,Marie,2012/04/13 15:56:54.000,Accepted,Medium,In Progress,L19 2nd,A2_1,se,Org line A2,PROD792,Sweden
1-705201889,Queued\\Awaiting Assignment,Christopher,2012/04/13 15:57:03.000,Queued,Medium,Awaiting Assignment,D4,A2_1,pl,Org line A2,PROD158,United Kingdom
1-718021221,Accepted\\In Progress,Marie,2012/04/13 15:57:48.000,Accepted,Medium,In Progress,L19 2nd,A2_1,se,Org line A2,PROD792,Sweden
1-717979241,Accepted\\In Progress,Arun,2012/04/13 15:58:16.000,Accepted,Medium,In Progress,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717979241,Accepted\\Assigned,Arun,2012/04/13 15:58:24.000,Accepted,Medium,Assigned,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717764374,Accepted\\Wait - User,Rajendran,2012/04/13 16:01:16.000,Accepted,Low,Wait - User,G47 2nd,A2_4,se,Org line A2,PROD243,Sweden
1-718005400,Accepted\\In Progress,Alexandre,2012/04/13 16:01:46.000,Accepted,Low,In Progress,C9,V3_2,se,Org line C,PROD408,Brazil
1-718005400,Accepted\\Assigned,Alexandre,2012/04/13 16:02:47.000,Accepted,Low,Assigned,C9,V3_2,se,Org line C,PROD408,Brazil
1-705201889,Accepted\\In Progress,Isaide,2012/04/13 16:06:32.000,Accepted,Medium,In Progress,D4,A2_1,pl,Org line A2,PROD158,Brazil
1-717979241,Accepted\\In Progress,Kamal,2012/04/13 16:06:41.000,Accepted,Medium,In Progress,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-705201889,Queued\\Awaiting Assignment,Isaide,2012/04/13 16:09:46.000,Queued,Medium,Awaiting Assignment,D8,A2_1,pl,Org line A2,PROD158,Brazil
1-718028943,Accepted\\In Progress,Marta,2012/04/13 16:11:01.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD258,POLAND
1-717837851,Queued\\Awaiting Assignment,Garima,2012/04/13 16:14:32.000,Queued,Medium,Awaiting Assignment,G55 2nd,E_1,be,Org line C,PROD821,INDIA
1-718043945,Accepted\\In Progress,Mateusz,2012/04/13 16:14:50.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD494,POLAND
1-718043945,Accepted\\In Progress,Mateusz,2012/04/13 16:15:03.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD494,POLAND
1-718028943,Queued\\Awaiting Assignment,Marta,2012/04/13 16:15:37.000,Queued,Low,Awaiting Assignment,G40,A2_2,pl,Org line A2,PROD258,POLAND
1-718043945,Completed\\In Call,Mateusz,2012/04/13 16:19:22.000,Completed,Low,In Call,G96,V3_2,pl,Org line C,PROD494,POLAND
1-708654452,Accepted\\Wait - User,Rodrigo,2012/04/13 16:25:02.000,Accepted,Low,Wait - User,G230 2nd,E_10,in,Org line B,PROD424,Brazil
1-709707903,Queued\\Awaiting Assignment,Fredrik,2012/04/13 16:26:21.000,Queued,Low,Awaiting Assignment,S24,V3_2,se,Org line C,PROD262,Sweden
1-718028943,Accepted\\In Progress,Marta,2012/04/13 16:27:03.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD258,POLAND
1-718028943,Queued\\Awaiting Assignment,Marta,2012/04/13 16:27:33.000,Queued,Low,Awaiting Assignment,G40,A2_2,pl,Org line A2,PROD258,POLAND
1-709707903,Accepted\\In Progress,Alexander,2012/04/13 16:30:37.000,Accepted,Low,In Progress,S24,V3_2,se,Org line C,PROD262,Sweden
1-709707903,Accepted\\Wait - User,Alexander,2012/04/13 16:30:43.000,Accepted,Low,Wait - User,S24,V3_2,se,Org line C,PROD262,Sweden
1-692067345,Accepted\\In Progress,Valdecir,2012/04/13 16:31:41.000,Accepted,Low,In Progress,G97,V3_2,in,Org line C,PROD215,Brazil
1-692067345,Accepted\\Assigned,Valdecir,2012/04/13 16:31:48.000,Accepted,Low,Assigned,G97,V3_2,in,Org line C,PROD215,Brazil
1-717837851,Accepted\\In Progress,Srikanth,2012/04/13 16:31:51.000,Accepted,Medium,In Progress,G55 2nd,E_1,be,Org line C,PROD821,Sweden
1-717837851,Queued\\Awaiting Assignment,Srikanth,2012/04/13 16:32:57.000,Queued,Medium,Awaiting Assignment,G55 2nd,E_1,be,Org line C,PROD821,Sweden
1-718021221,Accepted\\Wait - User,Marie,2012/04/13 16:37:08.000,Accepted,Medium,Wait - User,L19 2nd,A2_1,se,Org line A2,PROD792,Sweden
1-717799091,Accepted\\In Progress,Natalia,2012/04/13 16:37:38.000,Accepted,Medium,In Progress,V27,V3_2,fr,Org line C,PROD237,POLAND
1-709715968,Accepted\\In Progress,Sebastian,2012/04/13 16:39:34.000,Accepted,Medium,In Progress,A9,,be,Org line V11,PROD235,POLAND
1-709715968,Accepted\\Wait,Sebastian,2012/04/13 16:40:00.000,Accepted,Medium,Wait,A9,,be,Org line V11,PROD235,POLAND
1-717799091,Queued\\Awaiting Assignment,Natalia,2012/04/13 16:40:59.000,Queued,Medium,Awaiting Assignment,V26,V3_2,fr,Org line C,PROD237,POLAND
1-718028943,Accepted\\In Progress,Akanksha,2012/04/13 16:41:03.000,Accepted,Low,In Progress,G40,A2_2,pl,Org line A2,PROD258,Sweden
1-700356558,Accepted\\In Progress,Sebastian,2012/04/13 16:41:27.000,Accepted,Medium,In Progress,A6,,pl,Org line G1,PROD235,POLAND
1-700356558,Accepted\\Wait,Sebastian,2012/04/13 16:42:56.000,Accepted,Medium,Wait,A6,,pl,Org line G1,PROD235,POLAND
1-717977915,Accepted\\In Progress,Max,2012/04/13 16:48:20.000,Accepted,Low,In Progress,E1,V3_2,se,Org line C,PROD267,Sweden
1-717977915,Accepted\\Wait - Implementation,Max,2012/04/13 16:48:24.000,Accepted,Low,Wait - Implementation,E1,V3_2,se,Org line C,PROD267,Sweden
1-718028943,Queued\\Awaiting Assignment,Akanksha,2012/04/13 16:50:47.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD258,Sweden
1-716035538,Queued\\Awaiting Assignment,Venkanna,2012/04/13 16:51:18.000,Queued,Low,Awaiting Assignment,G271 2nd,E_10,se,Org line C,PROD196,INDIA
1-716035538,Accepted\\In Progress,Arun,2012/04/13 16:53:28.000,Accepted,Low,In Progress,G271 2nd,E_10,se,Org line C,PROD196,Sweden
1-716035538,Accepted\\Assigned,Arun,2012/04/13 16:53:48.000,Accepted,Low,Assigned,G271 2nd,E_10,se,Org line C,PROD196,Sweden
1-716035538,Accepted\\In Progress,Amar,2012/04/13 16:54:54.000,Accepted,Low,In Progress,G271 2nd,E_10,se,Org line C,PROD196,Sweden
1-710177495,Accepted\\In Progress,Aleksandra,2012/04/13 16:55:53.000,Accepted,Low,In Progress,G192,V3_2,se,Org line C,PROD646,POLAND
1-716035538,Queued\\Awaiting Assignment,Amar,2012/04/13 16:58:15.000,Queued,Low,Awaiting Assignment,G48 2nd,E_6,se,Org line C,PROD196,Sweden
1-717714208,Accepted\\In Progress,Marcin,2012/04/13 17:00:02.000,Accepted,Low,In Progress,G84 2nd,E_10,pl,Org line C,PROD494,POLAND
1-717714208,Queued\\Awaiting Assignment,Marcin,2012/04/13 17:00:57.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD494,POLAND
1-718089090,Accepted\\In Progress,Melekia,2012/04/13 17:04:38.000,Accepted,Low,In Progress,N37,V3_2,us,Org line C,PROD50,USA
1-716035538,Accepted\\In Progress,Jacob,2012/04/13 17:05:00.000,Accepted,Low,In Progress,G48 2nd,E_6,se,Org line C,PROD196,Sweden
1-718089090,Accepted\\In Progress,Melekia,2012/04/13 17:05:49.000,Accepted,Low,In Progress,N37,V3_2,us,Org line C,PROD50,USA
1-710177495,Accepted\\Wait - User,Aleksandra,2012/04/13 17:06:46.000,Accepted,Low,Wait - User,G192,V3_2,se,Org line C,PROD646,POLAND
1-716035538,Queued\\Awaiting Assignment,Jacob,2012/04/13 17:08:52.000,Queued,Low,Awaiting Assignment,L53 2nd,A2_2,se,Org line A2,PROD196,Sweden
1-718038855,Accepted\\In Progress,Agnieszka,2012/04/13 17:09:58.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD521,POLAND
1-718038855,Accepted\\In Progress,Agnieszka,2012/04/13 17:10:05.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD521,POLAND
1-718005400,Accepted\\In Progress,Heverton,2012/04/13 17:10:26.000,Accepted,Low,In Progress,C9,V3_2,se,Org line C,PROD408,Brazil
1-707253770,Accepted\\Wait - User,Siebel,2012/04/13 17:22:28.000,Accepted,Medium,Wait - User,D6,A2_1,be,Org line C,PROD158,0
1-717977915,Queued\\Awaiting Assignment,Max,2012/04/13 17:24:14.000,Queued,Low,Awaiting Assignment,E1,V3_2,se,Org line C,PROD267,Sweden
1-718089090,Accepted\\Wait,Melekia,2012/04/13 17:31:24.000,Accepted,Low,Wait,N37,V3_2,us,Org line C,PROD50,USA
1-717837851,Accepted\\In Progress,Prasad,2012/04/13 17:33:21.000,Accepted,Medium,In Progress,G55 2nd,E_1,be,Org line C,PROD821,INDIA
1-717837851,Queued\\Awaiting Assignment,Prasad,2012/04/13 17:33:39.000,Queued,Medium,Awaiting Assignment,G55 2nd,E_1,be,Org line C,PROD821,INDIA
1-717979241,Accepted\\Wait - User,Kamal,2012/04/13 17:37:18.000,Accepted,Medium,Wait - User,G271 2nd,E_10,be,Org line C,PROD636,Sweden
1-717799091,Accepted\\In Progress,Magalie,2012/04/13 17:41:12.000,Accepted,Medium,In Progress,V26,V3_2,fr,Org line C,PROD237,France
1-717837851,Accepted\\In Progress,Karin,2012/04/13 17:43:46.000,Accepted,Medium,In Progress,G55 2nd,E_1,be,Org line C,PROD821,Sweden
1-718038855,Accepted\\Wait,Agnieszka,2012/04/13 17:50:11.000,Accepted,Low,Wait,G96,V3_2,pl,Org line C,PROD521,POLAND
1-717799091,Accepted\\Assigned,Magalie,2012/04/13 17:53:26.000,Accepted,Medium,Assigned,V26,V3_2,fr,Org line C,PROD237,France
1-718032180,Accepted\\In Progress,Brecht,2012/04/13 18:02:00.000,Accepted,Medium,In Progress,D5,A2_1,be,Org line C,PROD236,Belgium
1-718032180,Accepted\\In Progress,Brecht,2012/04/13 18:02:15.000,Accepted,Medium,In Progress,D5,A2_1,be,Org line C,PROD236,Belgium
1-717979241,Queued\\Awaiting Assignment,Kamal,2012/04/13 18:05:53.000,Queued,Medium,Awaiting Assignment,G46 2nd,E_1,be,Org line C,PROD636,Sweden
1-718032180,Queued\\Awaiting Assignment,Brecht,2012/04/13 18:06:54.000,Queued,Medium,Awaiting Assignment,D4,A2_1,be,Org line A2,PROD236,Belgium
1-705201889,Accepted\\In Progress,Krzysztof,2012/04/13 18:25:34.000,Accepted,Medium,In Progress,D8,A2_1,pl,Org line A2,PROD158,POLAND
