Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
730,Credit committee,group5,2014/04/17 14:52:20.000,2014/04/17 16:00:56.000
740,Collateral check,group4,2014/04/17 14:53:21.000,2014/04/17 15:45:37.000
789,Register,System,2014/04/17 14:53:51.000,2014/04/17 14:53:51.000
789,Acceptance of requests,group1,2014/04/17 14:53:51.000,2014/04/17 15:03:40.000
766,Completeness check,group2,2014/04/17 14:54:01.000,2014/04/17 16:10:39.000
776,Completeness check,group2,2014/04/17 14:54:07.000,2014/04/17 15:42:13.000
743,Credit committee,group5,2014/04/17 14:54:25.000,2014/04/17 15:37:09.000
724,Collateral check,group4,2014/04/17 14:54:57.000,2014/04/17 15:15:56.000
737,Credit committee,group5,2014/04/17 14:54:58.000,2014/04/17 15:38:21.000
748,Collateral check,group4,2014/04/17 14:57:04.000,2014/04/17 15:44:24.000
777,Completeness check,group2,2014/04/17 14:57:30.000,2014/04/17 16:24:13.000
741,Collateral check,group4,2014/04/17 14:57:35.000,2014/04/17 15:51:19.000
722,Collateral check,group4,2014/04/17 14:58:23.000,2014/04/17 15:36:16.000
785,Collection of documents,group1,2014/04/17 14:58:26.000,2014/04/17 15:52:24.000
790,Register,System,2014/04/17 14:58:57.000,2014/04/17 14:58:57.000
790,Acceptance of requests,group1,2014/04/17 14:58:57.000,2014/04/17 15:14:59.000
731,Credit committee,group5,2014/04/17 15:00:40.000,2014/04/17 16:01:00.000
786,Collection of documents,group1,2014/04/17 15:01:59.000,2014/04/17 16:13:17.000
732,Credit committee,group5,2014/04/17 15:03:06.000,2014/04/17 16:49:41.000
742,Credit committee,group5,2014/04/17 15:03:34.000,2014/04/17 16:15:47.000
789,Collection of documents,group1,2014/04/17 15:03:40.000,2014/04/17 16:19:34.000
791,Register,System,2014/04/17 15:04:36.000,2014/04/17 15:04:36.000
791,Acceptance of requests,group1,2014/04/17 15:04:36.000,2014/04/17 15:15:07.000
757,Collateral check,group4,2014/04/17 15:04:43.000,2014/04/17 15:27:40.000
749,Collateral check,group4,2014/04/17 15:04:52.000,2014/04/17 15:30:28.000
735,Requirements review,group6,2014/04/17 15:04:55.000,2014/04/17 15:14:05.000
746,Credit committee,group5,2014/04/17 15:06:31.000,2014/04/17 15:51:07.000
787,Collection of documents,group1,2014/04/17 15:06:49.000,2014/04/17 16:43:31.000
721,Collateral check,group4,2014/04/17 15:07:11.000,2014/04/17 15:42:16.000
788,Collection of documents,group1,2014/04/17 15:09:02.000,2014/04/17 15:42:45.000
747,Credit committee,group5,2014/04/17 15:09:03.000,2014/04/17 16:08:14.000
774,Completeness check,group2,2014/04/17 15:09:55.000,2014/04/17 16:17:33.000
754,Collateral check,group4,2014/04/17 15:10:58.000,2014/04/17 15:40:42.000
726,Requirements review,group6,2014/04/17 15:11:28.000,2014/04/17 15:25:09.000
729,Requirements review,group6,2014/04/17 15:11:31.000,2014/04/17 15:24:30.000
725,Credit committee,group5,2014/04/17 15:12:06.000,2014/04/17 16:13:03.000
750,Collateral check,group4,2014/04/17 15:12:42.000,2014/04/17 15:42:53.000
775,Completeness check,group2,2014/04/17 15:12:53.000,2014/04/17 16:04:47.000
790,Collection of documents,group1,2014/04/17 15:14:59.000,2014/04/17 17:04:32.000
791,Collection of documents,group1,2014/04/17 15:15:07.000,2014/04/17 16:08:36.000
724,Credit committee,group5,2014/04/17 15:15:56.000,2014/04/17 16:25:29.000
771,Credit worthiness check,group3,2014/04/17 15:16:26.000,2014/04/17 16:53:07.000
768,Credit worthiness check,group3,2014/04/17 15:16:56.000,2014/04/17 16:43:52.000
733,Credit committee,group5,2014/04/17 15:18:45.000,2014/04/17 16:07:55.000
736,Credit committee,group5,2014/04/17 15:18:49.000,2014/04/17 17:18:07.000
765,Credit worthiness check,group3,2014/04/17 15:20:39.000,2014/04/17 16:51:11.000
780,Completeness check,group2,2014/04/17 15:21:11.000,2014/04/17 16:45:05.000
739,Credit committee,group5,2014/04/17 15:22:42.000,2014/04/17 15:56:00.000
782,Completeness check,group2,2014/04/17 15:23:04.000,2014/04/17 16:35:04.000
772,Credit worthiness check,group3,2014/04/17 15:23:14.000,2014/04/17 16:54:16.000
769,Credit worthiness check,group3,2014/04/17 15:23:28.000,2014/04/17 16:46:32.000
727,Credit committee,group5,2014/04/17 15:25:16.000,2014/04/17 16:11:12.000
753,Collateral check,group4,2014/04/17 15:27:04.000,2014/04/17 15:55:10.000
757,Credit committee,group5,2014/04/17 15:27:40.000,2014/04/17 16:43:15.000
770,Completeness check,group2,2014/04/17 15:28:00.000,2014/04/17 16:14:17.000
764,Credit worthiness check,group3,2014/04/17 15:30:18.000,2014/04/17 16:54:08.000
749,Credit committee,group5,2014/04/17 15:30:28.000,2014/04/17 16:10:57.000
728,Credit committee,group5,2014/04/17 15:30:31.000,2014/04/17 16:03:42.000
773,Credit worthiness check,group3,2014/04/17 15:31:50.000,2014/04/17 16:57:32.000
751,Collateral check,group4,2014/04/17 15:33:12.000,2014/04/17 16:01:35.000
745,Credit committee,group5,2014/04/17 15:33:53.000,2014/04/17 16:15:47.000
722,Credit committee,group5,2014/04/17 15:36:16.000,2014/04/17 16:30:57.000
743,Requirements review,group6,2014/04/17 15:37:09.000,2014/04/17 15:47:25.000
737,Requirements review,group6,2014/04/17 15:38:21.000,2014/04/17 15:43:24.000
754,Credit committee,group5,2014/04/17 15:40:42.000,2014/04/17 16:38:13.000
761,Collateral check,group4,2014/04/17 15:41:52.000,2014/04/17 16:31:15.000
776,Credit worthiness check,group3,2014/04/17 15:42:13.000,2014/04/17 16:57:52.000
721,Credit committee,group5,2014/04/17 15:42:16.000,2014/04/17 17:09:25.000
788,Completeness check,group2,2014/04/17 15:42:45.000,2014/04/17 16:35:56.000
750,Credit committee,group5,2014/04/17 15:42:53.000,2014/04/17 16:17:21.000
748,Credit committee,group5,2014/04/17 15:44:24.000,2014/04/17 16:21:59.000
763,Collateral check,group4,2014/04/17 15:44:48.000,2014/04/17 16:40:10.000
740,Credit committee,group5,2014/04/17 15:45:37.000,2014/04/17 16:44:25.000
760,Collateral check,group4,2014/04/17 15:46:31.000,2014/04/17 16:49:37.000
784,Completeness check,group2,2014/04/17 15:47:25.000,2014/04/17 16:37:36.000
792,Register,System,2014/04/17 15:48:12.000,2014/04/17 15:48:12.000
792,Acceptance of requests,group1,2014/04/17 15:48:12.000,2014/04/17 16:05:07.000
781,Completeness check,group2,2014/04/17 15:48:15.000,2014/04/17 17:02:27.000
759,Collateral check,group4,2014/04/17 15:48:23.000,2014/04/17 16:32:31.000
793,Register,System,2014/04/17 15:51:06.000,2014/04/17 15:51:06.000
793,Acceptance of requests,group1,2014/04/17 15:51:06.000,2014/04/17 16:03:15.000
746,Requirements review,group6,2014/04/17 15:51:07.000,2014/04/17 16:05:10.000
741,Credit committee,group5,2014/04/17 15:51:19.000,2014/04/17 16:23:19.000
778,Completeness check,group2,2014/04/17 15:52:12.000,2014/04/17 17:04:11.000
785,Completeness check,group2,2014/04/17 15:52:24.000,2014/04/17 17:15:55.000
794,Register,System,2014/04/17 15:54:40.000,2014/04/17 15:54:40.000
794,Acceptance of requests,group1,2014/04/17 15:54:40.000,2014/04/17 16:12:39.000
753,Credit committee,group5,2014/04/17 15:55:10.000,2014/04/17 16:22:02.000
758,Collateral check,group4,2014/04/17 15:55:12.000,2014/04/17 16:41:35.000
779,Completeness check,group2,2014/04/17 15:55:28.000,2014/04/17 17:22:52.000
795,Register,System,2014/04/17 15:55:34.000,2014/04/17 15:55:34.000
795,Acceptance of requests,group1,2014/04/17 15:55:34.000,2014/04/17 16:12:39.000
739,Requirements review,group6,2014/04/17 15:56:00.000,2014/04/17 16:08:15.000
744,Credit committee,group5,2014/04/17 15:57:26.000,2014/04/17 16:33:26.000
730,Requirements review,group6,2014/04/17 16:00:56.000,2014/04/17 16:08:41.000
731,Requirements review,group6,2014/04/17 16:01:00.000,2014/04/17 16:14:30.000
751,Credit committee,group5,2014/04/17 16:01:35.000,2014/04/17 16:47:36.000
752,Collateral check,group4,2014/04/17 16:01:49.000,2014/04/17 16:58:53.000
793,Collection of documents,group1,2014/04/17 16:03:15.000,2014/04/17 17:16:22.000
728,Requirements review,group6,2014/04/17 16:03:42.000,2014/04/17 16:12:08.000
767,Collateral check,group4,2014/04/17 16:04:08.000,2014/04/17 16:31:14.000
762,Collateral check,group4,2014/04/17 16:04:27.000,2014/04/17 17:13:21.000
775,Credit worthiness check,group3,2014/04/17 16:04:47.000,2014/04/17 17:18:22.000
792,Collection of documents,group1,2014/04/17 16:05:07.000,2014/04/17 17:27:49.000
733,Requirements review,group6,2014/04/17 16:07:55.000,2014/04/17 16:14:53.000
747,Requirements review,group6,2014/04/17 16:08:14.000,2014/04/17 16:22:55.000
791,Completeness check,group2,2014/04/17 16:08:36.000,2014/04/17 17:15:33.000
756,Collateral check,group4,2014/04/17 16:10:28.000,2014/04/17 16:57:50.000
766,Credit worthiness check,group3,2014/04/17 16:10:39.000,2014/04/17 17:32:17.000
749,Requirements review,group6,2014/04/17 16:10:57.000,2014/04/17 16:17:06.000
727,Requirements review,group6,2014/04/17 16:11:12.000,2014/04/17 16:24:27.000
794,Collection of documents,group1,2014/04/17 16:12:39.000,2014/04/17 17:27:44.000
795,Collection of documents,group1,2014/04/17 16:12:39.000,2014/04/17 17:34:22.000
725,Requirements review,group6,2014/04/17 16:13:03.000,2014/04/17 16:18:18.000
786,Completeness check,group2,2014/04/17 16:13:17.000,2014/04/17 17:23:46.000
770,Credit worthiness check,group3,2014/04/17 16:14:17.000,2014/04/17 17:38:43.000
742,Requirements review,group6,2014/04/17 16:15:47.000,2014/04/17 16:27:24.000
745,Requirements review,group6,2014/04/17 16:15:47.000,2014/04/17 16:25:51.000
750,Requirements review,group6,2014/04/17 16:17:21.000,2014/04/17 16:27:17.000
774,Credit worthiness check,group3,2014/04/17 16:17:33.000,2014/04/17 17:35:31.000
755,Collateral check,group4,2014/04/17 16:18:38.000,2014/04/17 16:44:27.000
789,Completeness check,group2,2014/04/17 16:19:34.000,2014/04/17 17:08:44.000
748,Requirements review,group6,2014/04/17 16:21:59.000,2014/04/17 16:28:04.000
753,Requirements review,group6,2014/04/17 16:22:02.000,2014/04/17 16:30:19.000
741,Requirements review,group6,2014/04/17 16:23:19.000,2014/04/17 16:38:07.000
777,Credit worthiness check,group3,2014/04/17 16:24:13.000,2014/04/17 17:49:16.000
724,Requirements review,group6,2014/04/17 16:25:29.000,2014/04/17 16:37:34.000
796,Register,System,2014/04/17 16:27:46.000,2014/04/17 16:27:46.000
796,Acceptance of requests,group1,2014/04/17 16:27:46.000,2014/04/17 16:43:49.000
797,Register,System,2014/04/17 16:28:28.000,2014/04/17 16:28:28.000
797,Acceptance of requests,group1,2014/04/17 16:28:28.000,2014/04/17 16:47:32.000
798,Register,System,2014/04/17 16:30:45.000,2014/04/17 16:30:45.000
798,Acceptance of requests,group1,2014/04/17 16:30:45.000,2014/04/17 16:47:50.000
783,Completeness check,group2,2014/04/17 16:30:52.000,2014/04/17 17:57:01.000
722,Requirements review,group6,2014/04/17 16:30:57.000,2014/04/17 16:44:58.000
767,Credit committee,group5,2014/04/17 16:31:14.000,2014/04/17 17:21:29.000
761,Credit committee,group5,2014/04/17 16:31:15.000,2014/04/17 17:12:59.000
759,Credit committee,group5,2014/04/17 16:32:31.000,2014/04/17 17:27:53.000
799,Register,System,2014/04/17 16:33:00.000,2014/04/17 16:33:00.000
799,Acceptance of requests,group1,2014/04/17 16:33:00.000,2014/04/17 16:49:30.000
744,Requirements review,group6,2014/04/17 16:33:26.000,2014/04/17 16:46:41.000
800,Register,System,2014/04/17 16:34:08.000,2014/04/17 16:34:08.000
800,Acceptance of requests,group1,2014/04/17 16:34:08.000,2014/04/17 16:47:51.000
738,Requirements review,group6,2014/04/17 16:34:34.000,2014/04/17 16:47:42.000
782,Credit worthiness check,group3,2014/04/17 16:35:04.000,2014/04/17 17:51:13.000
788,Credit worthiness check,group3,2014/04/17 16:35:56.000,2014/04/17 18:07:51.000
784,Credit worthiness check,group3,2014/04/17 16:37:36.000,2014/04/17 17:50:33.000
754,Requirements review,group6,2014/04/17 16:38:13.000,2014/04/17 16:45:48.000
801,Register,System,2014/04/17 16:38:45.000,2014/04/17 16:38:45.000
801,Acceptance of requests,group1,2014/04/17 16:38:45.000,2014/04/17 16:56:08.000
763,Credit committee,group5,2014/04/17 16:40:10.000,2014/04/17 17:16:15.000
758,Credit committee,group5,2014/04/17 16:41:35.000,2014/04/17 17:25:24.000
802,Register,System,2014/04/17 16:42:00.000,2014/04/17 16:42:00.000
802,Acceptance of requests,group1,2014/04/17 16:42:00.000,2014/04/17 16:55:10.000
757,Requirements review,group6,2014/04/17 16:43:15.000,2014/04/17 16:52:43.000
787,Completeness check,group2,2014/04/17 16:43:31.000,2014/04/17 17:46:51.000
796,Collection of documents,group1,2014/04/17 16:43:49.000,2014/04/17 17:29:14.000
768,Collateral check,group4,2014/04/17 16:43:52.000,2014/04/17 17:46:12.000
740,Requirements review,group6,2014/04/17 16:44:25.000,2014/04/17 16:55:33.000
755,Credit committee,group5,2014/04/17 16:44:27.000,2014/04/17 17:39:10.000
780,Credit worthiness check,group3,2014/04/17 16:45:05.000,2014/04/17 18:14:58.000
769,Collateral check,group4,2014/04/17 16:46:32.000,2014/04/17 17:33:30.000
797,Collection of documents,group1,2014/04/17 16:47:32.000,2014/04/17 18:44:26.000
751,Requirements review,group6,2014/04/17 16:47:36.000,2014/04/17 17:02:08.000
798,Collection of documents,group1,2014/04/17 16:47:50.000,2014/04/17 18:15:10.000
800,Collection of documents,group1,2014/04/17 16:47:51.000,2014/04/17 17:59:11.000
799,Collection of documents,group1,2014/04/17 16:49:30.000,2014/04/17 18:23:47.000
760,Credit committee,group5,2014/04/17 16:49:37.000,2014/04/17 17:23:25.000
732,Requirements review,group6,2014/04/17 16:49:41.000,2014/04/17 17:00:20.000
765,Collateral check,group4,2014/04/17 16:51:11.000,2014/04/17 17:17:56.000
771,Collateral check,group4,2014/04/17 16:53:07.000,2014/04/17 17:46:04.000
764,Collateral check,group4,2014/04/17 16:54:08.000,2014/04/17 17:48:10.000
772,Collateral check,group4,2014/04/17 16:54:16.000,2014/04/17 17:23:29.000
802,Collection of documents,group1,2014/04/17 16:55:10.000,2014/04/17 18:37:49.000
801,Collection of documents,group1,2014/04/17 16:56:08.000,2014/04/17 18:50:55.000
773,Collateral check,group4,2014/04/17 16:57:32.000,2014/04/17 17:22:38.000
756,Credit committee,group5,2014/04/17 16:57:50.000,2014/04/17 17:37:23.000
776,Collateral check,group4,2014/04/17 16:57:52.000,2014/04/17 17:35:04.000
752,Credit committee,group5,2014/04/17 16:58:53.000,2014/04/17 17:24:20.000
803,Register,System,2014/04/17 16:59:50.000,2014/04/17 16:59:50.000
803,Acceptance of requests,group1,2014/04/17 16:59:50.000,2014/04/17 17:10:54.000
804,Register,System,2014/04/17 17:01:03.000,2014/04/17 17:01:03.000
804,Acceptance of requests,group1,2014/04/17 17:01:03.000,2014/04/17 17:14:44.000
805,Register,System,2014/04/17 17:02:02.000,2014/04/17 17:02:02.000
805,Acceptance of requests,group1,2014/04/17 17:02:02.000,2014/04/17 17:18:56.000
781,Credit worthiness check,group3,2014/04/17 17:02:27.000,2014/04/17 18:20:14.000
778,Credit worthiness check,group3,2014/04/17 17:04:11.000,2014/04/17 18:18:47.000
790,Completeness check,group2,2014/04/17 17:04:32.000,2014/04/17 18:30:30.000
789,Credit worthiness check,group3,2014/04/17 17:08:44.000,2014/04/17 18:30:59.000
721,Requirements review,group6,2014/04/17 17:09:25.000,2014/04/17 17:22:16.000
803,Collection of documents,group1,2014/04/17 17:10:54.000,2014/04/18 12:13:01.000
761,Requirements review,group6,2014/04/17 17:12:59.000,2014/04/17 17:24:43.000
762,Credit committee,group5,2014/04/17 17:13:21.000,2014/04/17 18:06:20.000
804,Collection of documents,group1,2014/04/17 17:14:44.000,2014/04/17 18:46:58.000
791,Credit worthiness check,group3,2014/04/17 17:15:33.000,2014/04/17 18:49:06.000
785,Credit worthiness check,group3,2014/04/17 17:15:55.000,2014/04/17 18:27:24.000
763,Requirements review,group6,2014/04/17 17:16:15.000,2014/04/17 17:22:34.000
793,Completeness check,group2,2014/04/17 17:16:22.000,2014/04/17 18:15:57.000
765,Credit committee,group5,2014/04/17 17:17:56.000,2014/04/17 18:11:26.000
736,Requirements review,group6,2014/04/17 17:18:07.000,2014/04/17 17:28:24.000
775,Collateral check,group4,2014/04/17 17:18:22.000,2014/04/17 18:08:23.000
805,Collection of documents,group1,2014/04/17 17:18:56.000,2014/04/17 18:10:59.000
767,Requirements review,group6,2014/04/17 17:21:29.000,2014/04/17 17:30:18.000
773,Credit committee,group5,2014/04/17 17:22:38.000,2014/04/17 18:12:16.000
779,Credit worthiness check,group3,2014/04/17 17:22:52.000,2014/04/17 18:48:35.000
760,Requirements review,group6,2014/04/17 17:23:25.000,2014/04/17 17:32:21.000
772,Credit committee,group5,2014/04/17 17:23:29.000,2014/04/17 18:39:33.000
786,Credit worthiness check,group3,2014/04/17 17:23:46.000,2014/04/17 18:51:30.000
752,Requirements review,group6,2014/04/17 17:24:20.000,2014/04/17 17:35:21.000
806,Register,System,2014/04/17 17:24:59.000,2014/04/17 17:24:59.000
806,Acceptance of requests,group1,2014/04/17 17:24:59.000,2014/04/17 17:44:40.000
758,Requirements review,group6,2014/04/17 17:25:24.000,2014/04/17 17:34:57.000
794,Completeness check,group2,2014/04/17 17:27:44.000,2014/04/17 18:31:06.000
792,Completeness check,group2,2014/04/17 17:27:49.000,2014/04/17 18:33:19.000
759,Requirements review,group6,2014/04/17 17:27:53.000,2014/04/17 17:33:05.000
796,Completeness check,group2,2014/04/17 17:29:14.000,2014/04/17 18:31:19.000
807,Register,System,2014/04/17 17:31:39.000,2014/04/17 17:31:39.000
807,Acceptance of requests,group1,2014/04/17 17:31:39.000,2014/04/17 17:43:16.000
766,Collateral check,group4,2014/04/17 17:32:17.000,2014/04/17 18:20:20.000
769,Credit committee,group5,2014/04/17 17:33:30.000,2014/04/17 18:09:33.000
795,Completeness check,group2,2014/04/17 17:34:22.000,2014/04/17 18:37:31.000
776,Credit committee,group5,2014/04/17 17:35:04.000,2014/04/17 18:29:04.000
774,Collateral check,group4,2014/04/17 17:35:31.000,2014/04/17 18:45:56.000
808,Register,System,2014/04/17 17:36:12.000,2014/04/17 17:36:12.000
808,Acceptance of requests,group1,2014/04/17 17:36:12.000,2014/04/17 17:54:05.000
809,Register,System,2014/04/17 17:36:58.000,2014/04/17 17:36:58.000
809,Acceptance of requests,group1,2014/04/17 17:36:58.000,2014/04/17 17:52:56.000
756,Requirements review,group6,2014/04/17 17:37:23.000,2014/04/17 17:44:57.000
770,Collateral check,group4,2014/04/17 17:38:43.000,2014/04/17 18:30:43.000
755,Requirements review,group6,2014/04/17 17:39:10.000,2014/04/17 17:53:36.000
810,Register,System,2014/04/17 17:39:11.000,2014/04/17 17:39:11.000
810,Acceptance of requests,group1,2014/04/17 17:39:11.000,2014/04/17 17:48:45.000
811,Register,System,2014/04/17 17:41:34.000,2014/04/17 17:41:34.000
