Incident ID,DateStamp,IncidentActivity_Number,IncidentActivity_Type,Assignment Group,KM number,Interaction ID
IM0000366,04-09-2013 13:17:51,001A5375040,Assignment,TEAM0075,KM0000353,SD0000558
IM0000366,04-09-2013 13:17:51,001A5375041,Status Change,TEAM0075,KM0000353,SD0000558
IM0000366,04-09-2013 13:17:51,001A5375042,Update,TEAM0075,KM0000353,SD0000558
IM0000388,04-09-2013 13:22:09,001A5373923,Update,TEAM0001,KM0001509,#N/B
IM0000388,04-09-2013 13:22:09,001A5373922,Reassignment,TEAM0001,KM0001509,#N/B
IM0000381,04-09-2013 13:36:40,001A5375094,Vendor Reference,TEAM0008,KM0000938,#N/B
IM0000381,04-09-2013 13:36:40,001A5375093,Communication with vendor,TEAM0008,KM0000938,#N/B
IM0000366,04-09-2013 13:48:02,001A5373169,Status Change,TEAM0075,KM0000353,SD0000558
IM0000366,04-09-2013 13:48:02,001A5373170,Communication with customer,TEAM0075,KM0000353,SD0000558
IM0000188,04-09-2013 14:38:34,001A5374531,Operator Update,TEAM0074,KM0000655,SD0000218
IM0000389,04-09-2013 14:44:41,001A5376545,Open,TEAM0008,KM0001592,SD0000583
IM0000367,04-09-2013 14:59:25,001A5374588,Status Change,TEAM0093,KM0001031,SD0000559
IM0000367,04-09-2013 14:59:25,001A5374589,Operator Update,TEAM0093,KM0001031,SD0000559
IM0000360,04-09-2013 15:01:55,001A5374594,Assignment,TEAM0033,KM0001444,#N/B
IM0000360,04-09-2013 15:01:55,001A5374595,Status Change,TEAM0033,KM0001444,#N/B
IM0000390,04-09-2013 15:06:58,001A5377347,Open,TEAM0008,KM0001026,#N/B
IM0000379,04-09-2013 15:08:36,001A5374604,Assignment,TEAM0033,KM0001968,SD0000576
IM0000379,04-09-2013 15:08:36,001A5374605,Operator Update,TEAM0033,KM0001968,SD0000576
IM0000383,04-09-2013 15:11:01,001A5375374,Status Change,TEAM0003,KM0000611,SD0000578
IM0000390,04-09-2013 15:12:54,001A5375384,Assignment,TEAM0075,KM0001026,#N/B
IM0000390,04-09-2013 15:12:54,001A5375385,Status Change,TEAM0075,KM0001026,#N/B
IM0000390,04-09-2013 15:12:54,001A5375386,Update,TEAM0075,KM0001026,#N/B
IM0000390,04-09-2013 15:12:54,001A5375387,Quality Indicator,TEAM0075,KM0001026,#N/B
IM0000256,04-09-2013 15:26:04,001A5376658,Operator Update,TEAM0008,KM0001414,#N/B
IM0000355,04-09-2013 15:27:20,001A5376662,Closed,TEAM0018,KM0001108,#N/B
IM0000366,04-09-2013 15:30:56,001A5377390,Communication with customer,TEAM0075,KM0000353,SD0000558
IM0000385,04-09-2013 15:37:11,001A5375458,Update,TEAM0049,KM0001172,SD0000582
IM0000385,04-09-2013 15:37:11,001A5375457,Reassignment,TEAM0049,KM0001172,SD0000582
IM0000249,04-09-2013 15:38:06,001A5376697,Assignment,TEAM0008,KM0001444,#N/B
IM0000249,04-09-2013 15:38:06,001A5376698,Operator Update,TEAM0008,KM0001444,#N/B
IM0000389,04-09-2013 15:42:47,001A5374723,Reassignment,TEAM0007,KM0001592,SD0000583
IM0000389,04-09-2013 15:42:47,001A5374724,Operator Update,TEAM0007,KM0001592,SD0000583
IM0000386,04-09-2013 15:42:48,001A5375473,Open,TEAM0008,KM0001296,#N/B
IM0000220,04-09-2013 15:46:26,001A5376067,Closed,TEAM9999,KM0001692,SD0000250
IM0000389,04-09-2013 15:46:49,001A5375481,Reassignment,TEAM0023,KM0001592,SD0000583
IM0000389,04-09-2013 15:46:49,001A5375482,Operator Update,TEAM0023,KM0001592,SD0000583
IM0000220,04-09-2013 15:47:51,001A5376069,Closed,TEAM9999,KM0001692,SD0000250
IM0000249,04-09-2013 15:49:03,001A5377409,Update,TEAM0086,KM0001444,#N/B
IM0000374,04-09-2013 15:49:22,001A5377410,Assignment,TEAM0086,KM0001444,SD0000566
IM0000391,04-09-2013 15:49:49,001A5376719,Open,TEAM0008,KM0001446,SD0000584
IM0000286,04-09-2013 15:56:22,001A5376111,Update from customer,TEAM9999,KM0001211,SD0000355
IM0000391,04-09-2013 15:56:59,001A5377430,Reassignment,TEAM0086,KM0001446,SD0000584
IM0000391,04-09-2013 15:56:59,001A5377431,Update,TEAM0086,KM0001446,SD0000584
IM0000254,04-09-2013 15:57:11,001A5376743,Update,TEAM0018,KM0001269,SD0000303
IM0000386,04-09-2013 15:58:12,001A5375543,Operator Update,TEAM0023,KM0001296,#N/B
IM0000386,04-09-2013 15:58:12,001A5375542,Reassignment,TEAM0023,KM0001296,#N/B
IM0000358,04-09-2013 16:09:32,001A5376787,Reassignment,TEAM0059,KM0001274,SD0000552
IM0000358,04-09-2013 16:09:32,001A5376789,Operator Update,TEAM0059,KM0001274,SD0000552
IM0000358,04-09-2013 16:09:32,001A5376788,Assignment,TEAM0059,KM0001274,SD0000552
IM0000387,04-09-2013 16:10:29,001A5375587,Open,TEAM0008,KM0001552,SD0000585
IM0000387,04-09-2013 16:11:47,001A5375594,Operator Update,TEAM0008,KM0001552,SD0000585
IM0000391,04-09-2013 16:11:52,001A5374793,Description Update,TEAM0008,KM0001446,SD0000584
IM0000391,04-09-2013 16:11:52,001A5374792,Operator Update,TEAM0008,KM0001446,SD0000584
IM0000388,04-09-2013 16:30:01,001A5375640,Assignment,TEAM0003,KM0001509,#N/B
IM0000220,04-09-2013 16:36:23,001A5376174,Closed,TEAM9999,KM0001692,SD0000250
IM0000387,04-09-2013 16:41:18,001A5374832,Status Change,TEAM0003,KM0001552,SD0000585
IM0000387,04-09-2013 16:41:18,001A5374831,Assignment,TEAM0003,KM0001552,SD0000585
IM0000377,04-09-2013 16:56:22,001A5378089,Assignment,TEAM0016,KM0001106,SD0000573
IM0000385,04-09-2013 17:03:33,001A5376855,Status Change,TEAM0077,KM0001172,SD0000582
IM0000358,04-09-2013 17:20:07,001A5379696,Assignment,TEAM0004,KM0001274,SD0000552
IM0000358,04-09-2013 17:20:07,001A5379695,Reassignment,TEAM0004,KM0001274,SD0000552
IM0000389,04-09-2013 17:50:20,001A5378167,Assignment,TEAM0003,KM0001592,SD0000583
IM0000317,05-09-2013 07:34:19,001A5377668,Update,TEAM0001,KM0000741,SD0000490
IM0000317,05-09-2013 07:34:19,001A5377666,Reassignment,TEAM0001,KM0000741,SD0000490
IM0000317,05-09-2013 07:34:19,001A5377667,Assignment,TEAM0001,KM0000741,SD0000490
IM0000379,05-09-2013 08:03:02,001A5379891,Status Change,TEAM0010,KM0001968,SD0000576
IM0000220,05-09-2013 08:30:40,001A5379923,Communication with customer,TEAM0008,KM0001692,SD0000250
IM0000366,05-09-2013 08:36:53,001A5377132,Update,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 08:36:53,001A5377131,Status Change,TEAM0075,KM0000353,SD0000558
IM0000356,05-09-2013 08:50:16,001A5378357,Reassignment,TEAM0034,KM0001269,SD0000549
IM0000356,05-09-2013 08:50:16,001A5378358,Update,TEAM0034,KM0001269,SD0000549
IM0000356,05-09-2013 08:52:55,001A5377162,Assignment,TEAM0015,KM0001269,SD0000549
IM0000308,05-09-2013 08:54:31,001A5379994,Operator Update,TEAM0099,KM0001865,SD0000477
IM0000005,05-09-2013 08:58:58,001A5377163,Operator Update,TEAM0003,KM0000611,SD0000011
IM0000356,05-09-2013 09:06:00,001A5378399,Update,TEAM0018,KM0001269,SD0000549
IM0000357,05-09-2013 09:19:04,001A5377895,Reopen,TEAM0018,KM0001270,#N/B
IM0000357,05-09-2013 09:19:04,001A5377896,Update,TEAM0018,KM0001270,#N/B
IM0000386,05-09-2013 09:22:21,001A5380067,Assignment,TEAM0007,KM0001296,#N/B
IM0000357,05-09-2013 09:23:36,001A5378434,Update,TEAM0018,KM0001270,#N/B
IM0000357,05-09-2013 09:23:36,001A5378433,Status Change,TEAM0018,KM0001270,#N/B
IM0000390,05-09-2013 09:39:37,001A5380103,Description Update,TEAM0075,KM0001026,#N/B
IM0000390,05-09-2013 09:39:37,001A5380102,Update,TEAM0075,KM0001026,#N/B
IM0000390,05-09-2013 09:41:22,001A5380106,Update,TEAM0075,KM0001026,#N/B
IM0000390,05-09-2013 09:45:29,001A5380119,Update,TEAM0075,KM0001026,#N/B
IM0000390,05-09-2013 09:48:22,001A5380129,Update,TEAM0075,KM0001026,#N/B
IM0000220,05-09-2013 10:04:26,001A5380197,Update,TEAM0008,KM0001692,SD0000250
IM0000220,05-09-2013 10:04:26,001A5380195,Assignment,TEAM0008,KM0001692,SD0000250
IM0000220,05-09-2013 10:04:26,001A5380196,Status Change,TEAM0008,KM0001692,SD0000250
IM0000387,05-09-2013 10:04:49,001A5378540,Update,TEAM0003,KM0001552,SD0000585
IM0000366,05-09-2013 10:07:19,001A5378051,Communication with customer,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 10:07:19,001A5378050,Status Change,TEAM0075,KM0000353,SD0000558
IM0000220,05-09-2013 10:07:53,001A5380214,Assignment,TEAM0008,KM0001692,SD0000250
IM0000220,05-09-2013 10:07:53,001A5380215,Status Change,TEAM0008,KM0001692,SD0000250
IM0000390,05-09-2013 10:11:30,001A5380224,Update,TEAM0075,KM0001026,#N/B
IM0000390,05-09-2013 10:13:33,001A5380231,Update,TEAM0075,KM0001026,#N/B
IM0000262,05-09-2013 10:19:26,001A5378606,Update,TEAM0018,KM0001264,SD0000325
IM0000390,05-09-2013 10:28:00,001A5380292,Update,TEAM0075,KM0001026,#N/B
IM0000392,05-09-2013 10:28:40,001A5378633,Open,TEAM0008,KM0000928,SD0000589
IM0000390,05-09-2013 10:29:06,001A5380299,Update,TEAM0075,KM0001026,#N/B
IM0000390,05-09-2013 10:29:06,001A5380298,Status Change,TEAM0075,KM0001026,#N/B
IM0000262,05-09-2013 10:34:46,001A5382131,Communication with customer,TEAM0034,KM0001264,SD0000325
IM0000373,05-09-2013 10:47:03,001A5378683,Assignment,TEAM0008,KM0000424,SD0000570
IM0000378,05-09-2013 10:48:19,001A5378685,Reassignment,TEAM0003,KM0000553,SD0000574
IM0000378,05-09-2013 10:48:19,001A5378686,Assignment,TEAM0003,KM0000553,SD0000574
IM0000378,05-09-2013 10:48:19,001A5378687,Operator Update,TEAM0003,KM0000553,SD0000574
IM0000392,05-09-2013 10:55:03,001A5380379,Assignment,TEAM0003,KM0000928,SD0000589
IM0000392,05-09-2013 10:55:04,001A5380380,Operator Update,TEAM0003,KM0000928,SD0000589
IM0000373,05-09-2013 10:59:47,001A5378715,Assignment,TEAM0008,KM0000424,SD0000570
IM0000385,05-09-2013 11:06:49,001A5380422,Assignment,TEAM0049,KM0001172,SD0000582
IM0000289,05-09-2013 11:07:16,001A5380424,Pending vendor,TEAM0048,KM0001414,SD0000362
IM0000220,05-09-2013 11:12:29,001A5380789,Closed,TEAM9999,KM0001692,SD0000250
IM0000399,05-09-2013 11:19:53,001A5380471,Open,TEAM0002,KM0000553,SD0000587
IM0000399,05-09-2013 11:21:39,001A5382876,Update from customer,TEAM0002,KM0000553,SD0000587
IM0000393,05-09-2013 11:27:37,001A5382266,Open,TEAM0018,KM0001104,#N/B
IM0000393,05-09-2013 11:29:50,001A5382278,Caused By CI,TEAM0018,KM0001104,#N/B
IM0000393,05-09-2013 11:29:50,001A5382277,Closed,TEAM0018,KM0001104,#N/B
IM0000400,05-09-2013 11:34:20,001A5382926,Open,TEAM0002,KM0000553,SD0000588
IM0000383,05-09-2013 11:35:31,001A5378823,Operator Update,TEAM0003,KM0000611,SD0000578
IM0000383,05-09-2013 11:35:31,001A5378822,Assignment,TEAM0003,KM0000611,SD0000578
IM0000400,05-09-2013 11:36:17,001A5382936,Update from customer,TEAM0002,KM0000553,SD0000588
IM0000383,05-09-2013 11:41:55,001A5382962,Operator Update,TEAM0003,KM0000611,SD0000578
IM0000383,05-09-2013 11:41:55,001A5382960,Reassignment,TEAM0003,KM0000611,SD0000578
IM0000383,05-09-2013 11:41:55,001A5382961,Assignment,TEAM0003,KM0000611,SD0000578
IM0000381,05-09-2013 11:50:07,001A5382988,Operator Update,TEAM0008,KM0000938,#N/B
IM0000194,05-09-2013 11:50:10,001A5382346,Update,TEAM0069,KM0001724,SD0000224
IM0000396,05-09-2013 11:51:15,001A5378867,Open,TEAM0111,KM0001569,SD0000591
IM0000324,05-09-2013 11:52:28,001A5378872,Assignment,TEAM0010,KM0001346,#N/B
IM0000324,05-09-2013 11:52:28,001A5383673,Communication with customer,TEAM0010,KM0001346,#N/B
IM0000324,05-09-2013 11:55:40,001A5380876,Closed,TEAM9999,KM0001346,#N/B
IM0000387,05-09-2013 11:57:06,001A5381467,Update,TEAM0003,KM0001552,SD0000585
IM0000387,05-09-2013 11:57:06,001A5381466,Assignment,TEAM0003,KM0001552,SD0000585
IM0000387,05-09-2013 11:57:06,001A5381465,Reassignment,TEAM0003,KM0001552,SD0000585
IM0000401,05-09-2013 11:57:50,001A5383001,Open,TEAM0002,KM0000553,SD0000593
IM0000401,05-09-2013 11:59:29,001A5383008,Update from customer,TEAM0002,KM0000553,SD0000593
IM0000315,05-09-2013 12:01:15,001A5383012,Update,TEAM0007,KM0000791,SD0000491
IM0000315,05-09-2013 12:01:30,001A5383016,External Vendor Assignment,TEAM0007,KM0000791,SD0000491
IM0000315,05-09-2013 12:01:30,001A5383015,Status Change,TEAM0007,KM0000791,SD0000491
IM0000397,05-09-2013 12:05:19,001A5383695,Open,TEAM0002,KM0000611,SD0000592
IM0000128,05-09-2013 12:12:49,001A5383035,Update,TEAM0007,KM0001732,#N/B
IM0000383,05-09-2013 12:13:55,001A5381516,Update,TEAM0001,KM0000611,SD0000578
IM0000383,05-09-2013 12:13:55,001A5381515,Reassignment,TEAM0001,KM0000611,SD0000578
IM0000394,05-09-2013 12:17:25,001A5382424,Open,TEAM0018,KM0001114,#N/B
IM0000394,05-09-2013 12:17:45,001A5382425,Update,TEAM0018,KM0001114,#N/B
IM0000057,05-09-2013 12:31:54,001A5383081,Update,TEAM0007,KM0000791,SD0000084
IM0000188,05-09-2013 12:40:59,001A5381571,Operator Update,TEAM0074,KM0000655,SD0000218
IM0000324,05-09-2013 12:41:26,001A5381573,Update,TEAM0001,KM0001346,#N/B
IM0000324,05-09-2013 12:41:26,001A5381572,Reassignment,TEAM0001,KM0001346,#N/B
IM0000396,05-09-2013 12:42:23,001A5382480,Assignment,TEAM0112,KM0001569,SD0000591
IM0000188,05-09-2013 12:42:31,001A5381574,Communication with customer,TEAM0074,KM0000655,SD0000218
IM0000397,05-09-2013 12:42:46,001A5383789,Assignment,TEAM0003,KM0000611,SD0000592
IM0000383,05-09-2013 12:43:07,001A5381575,Reassignment,TEAM0048,KM0000611,SD0000578
IM0000401,05-09-2013 12:48:24,001A5383108,Assignment,TEAM0003,KM0000553,SD0000593
IM0000401,05-09-2013 12:48:24,001A5383109,Status Change,TEAM0003,KM0000553,SD0000593
IM0000400,05-09-2013 12:49:03,001A5383110,Assignment,TEAM0003,KM0000553,SD0000588
IM0000400,05-09-2013 12:49:04,001A5383111,Status Change,TEAM0003,KM0000553,SD0000588
IM0000399,05-09-2013 12:49:52,001A5383113,Status Change,TEAM0003,KM0000553,SD0000587
IM0000399,05-09-2013 12:49:52,001A5383112,Assignment,TEAM0003,KM0000553,SD0000587
IM0000396,05-09-2013 12:52:17,001A5382505,Update,TEAM0112,KM0001569,SD0000591
IM0000366,05-09-2013 12:52:19,001A5383807,Update from customer,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 12:52:19,001A5383806,Status Change,TEAM0075,KM0000353,SD0000558
IM0000396,05-09-2013 12:52:35,001A5382506,Reassignment,TEAM0112,KM0001569,SD0000591
IM0000396,05-09-2013 12:52:35,001A5382507,Assignment,TEAM0112,KM0001569,SD0000591
IM0000366,05-09-2013 12:53:03,001A5383812,Operator Update,TEAM0075,KM0000353,SD0000558
IM0000383,05-09-2013 13:15:34,001A5383852,Assignment,TEAM0004,KM0000611,SD0000578
IM0000395,05-09-2013 13:22:50,001A5381655,Open,TEAM0018,KM0001111,SD0000595
IM0000395,05-09-2013 13:23:29,001A5381657,Update,TEAM0018,KM0001111,SD0000595
IM0000371,05-09-2013 13:33:06,001A5381676,Analysis/Research,TEAM0003,KM0000553,SD0000561
IM0000371,05-09-2013 13:39:57,001A5381691,Status Change,TEAM0003,KM0000553,SD0000561
IM0000371,05-09-2013 13:39:57,001A5381690,Assignment,TEAM0003,KM0000553,SD0000561
IM0000371,05-09-2013 13:39:57,001A5381692,Analysis/Research,TEAM0003,KM0000553,SD0000561
IM0000371,05-09-2013 13:39:57,001A5381689,Reassignment,TEAM0003,KM0000553,SD0000561
IM0000371,05-09-2013 13:42:13,001A5383917,Update from customer,TEAM0002,KM0000553,SD0000561
IM0000403,05-09-2013 13:50:16,001A5381729,Open,TEAM0008,KM0001447,#N/B
IM0000387,05-09-2013 13:50:32,001A5381730,Reassignment,TEAM0108,KM0001552,SD0000585
IM0000387,05-09-2013 13:50:32,001A5381731,Assignment,TEAM0108,KM0001552,SD0000585
IM0000387,05-09-2013 13:50:32,001A5381732,Operator Update,TEAM0108,KM0001552,SD0000585
IM0000403,05-09-2013 14:03:18,001A5383968,Reassignment,TEAM0086,KM0001447,#N/B
IM0000403,05-09-2013 14:03:18,001A5383969,Update,TEAM0086,KM0001447,#N/B
IM0000366,05-09-2013 14:08:32,001A5383979,Status Change,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 14:08:33,001A5383980,Communication with customer,TEAM0075,KM0000353,SD0000558
IM0000403,05-09-2013 14:12:17,001A5381801,Operator Update,TEAM0008,KM0001447,#N/B
IM0000403,05-09-2013 14:12:17,001A5381800,Reassignment,TEAM0008,KM0001447,#N/B
IM0000399,05-09-2013 14:15:31,001A5384008,Operator Update,TEAM0003,KM0000553,SD0000587
IM0000399,05-09-2013 14:15:31,001A5384007,Assignment,TEAM0003,KM0000553,SD0000587
IM0000345,05-09-2013 14:15:39,001A5384010,Assignment,TEAM0002,KM0000611,SD0000531
IM0000345,05-09-2013 14:15:39,001A5384009,Reassignment,TEAM0002,KM0000611,SD0000531
IM0000345,05-09-2013 14:15:39,001A5384011,Update from customer,TEAM0002,KM0000611,SD0000531
IM0000345,05-09-2013 14:20:40,001A5384022,Assignment,TEAM0003,KM0000611,SD0000531
IM0000145,05-09-2013 14:26:30,001A5383256,Operator Update,TEAM0062,KM0000711,SD0000171
IM0000145,05-09-2013 14:26:30,001A5383255,Reassignment,TEAM0062,KM0000711,SD0000171
IM0000388,05-09-2013 14:34:01,001A5381848,Reassignment,TEAM0003,KM0001509,#N/B
IM0000388,05-09-2013 14:34:02,001A5381849,Assignment,TEAM0003,KM0001509,#N/B
IM0000388,05-09-2013 14:34:02,001A5381850,Update,TEAM0003,KM0001509,#N/B
IM0000220,05-09-2013 14:40:35,001A5381875,Operator Update,TEAM0008,KM0001692,SD0000250
IM0000220,05-09-2013 14:43:23,001A5381884,Operator Update,TEAM0008,KM0001692,SD0000250
IM0000220,05-09-2013 14:48:09,001A5384507,Closed,TEAM9999,KM0001692,SD0000250
IM0000220,05-09-2013 14:48:15,001A5384514,Closed,TEAM9999,KM0001692,SD0000250
IM0000293,05-09-2013 14:49:51,001A5382811,Update,TEAM0002,KM0000611,SD0000367
IM0000366,05-09-2013 14:53:56,001A5384090,Assignment,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 14:53:56,001A5384094,Urgency Change,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 14:53:56,001A5384093,Impact Change,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 14:53:56,001A5384092,Operator Update,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 14:53:56,001A5384091,Status Change,TEAM0075,KM0000353,SD0000558
IM0000366,05-09-2013 14:53:56,001A5384089,Reassignment,TEAM0075,KM0000353,SD0000558
IM0000145,05-09-2013 15:04:54,001A5382842,Reassignment,TEAM0046,KM0000711,SD0000171
IM0000145,05-09-2013 15:04:54,001A5382843,Analysis/Research,TEAM0046,KM0000711,SD0000171
IM0000339,05-09-2013 15:08:04,001A5383332,Reassignment,TEAM0069,KM0001724,SD0000522
IM0000339,05-09-2013 15:08:05,001A5383333,Assignment,TEAM0069,KM0001724,SD0000522
IM0000403,05-09-2013 15:12:48,001A5384166,Assignment,TEAM0086,KM0001447,#N/B
IM0000403,05-09-2013 15:12:48,001A5384167,Status Change,TEAM0086,KM0001447,#N/B
IM0000403,05-09-2013 15:12:48,001A5384168,Pending vendor,TEAM0086,KM0001447,#N/B
IM0000360,05-09-2013 15:16:34,001A5383365,Operator Update,TEAM0008,KM0001444,#N/B
IM0000360,05-09-2013 15:16:34,001A5383363,Assignment,TEAM0008,KM0001444,#N/B
IM0000360,05-09-2013 15:16:34,001A5383364,Status Change,TEAM0008,KM0001444,#N/B
IM0000360,05-09-2013 15:16:34,001A5383362,Reassignment,TEAM0008,KM0001444,#N/B
IM0000280,05-09-2013 15:16:46,001A5381980,Update,TEAM0015,KM0001163,SD0000345
IM0000145,05-09-2013 15:19:23,001A5381982,Assignment,TEAM0031,KM0000711,SD0000171
IM0000145,05-09-2013 15:19:23,001A5381983,Status Change,TEAM0031,KM0000711,SD0000171
IM0000383,05-09-2013 15:30:51,001A5384199,Reassignment,TEAM0004,KM0000611,SD0000578
IM0000383,05-09-2013 15:30:51,001A5384200,Assignment,TEAM0004,KM0000611,SD0000578
IM0000389,05-09-2013 15:33:25,001A5382013,Reassignment,TEAM0003,KM0001592,SD0000583
IM0000389,05-09-2013 15:33:25,001A5382015,Status Change,TEAM0003,KM0001592,SD0000583
IM0000389,05-09-2013 15:33:25,001A5382014,Assignment,TEAM0003,KM0001592,SD0000583
IM0000387,05-09-2013 15:39:10,001A5382024,Status Change,TEAM0003,KM0001552,SD0000585
IM0000360,05-09-2013 15:47:17,001A5384229,Assignment,TEAM0086,KM0001444,#N/B
IM0000360,05-09-2013 15:47:17,001A5384230,Status Change,TEAM0086,KM0001444,#N/B
IM0000360,05-09-2013 15:47:17,001A5384231,Pending vendor,TEAM0086,KM0001444,#N/B
IM0000392,05-09-2013 16:03:22,001A5384272,Status Change,TEAM0003,KM0000928,SD0000589
IM0000392,05-09-2013 16:03:22,001A5384273,Operator Update,TEAM0003,KM0000928,SD0000589
IM0000400,05-09-2013 16:32:34,001A5383624,Assignment,TEAM0003,KM0000553,SD0000588
IM0000400,05-09-2013 16:32:34,001A5383625,Operator Update,TEAM0003,KM0000553,SD0000588
IM0000400,05-09-2013 16:32:34,001A5383623,Reassignment,TEAM0003,KM0000553,SD0000588
IM0000347,05-09-2013 16:32:59,001A5383626,Assignment,TEAM0008,KM0001444,SD0000541
IM0000347,05-09-2013 16:32:59,001A5383627,Operator Update,TEAM0008,KM0001444,SD0000541
IM0000401,05-09-2013 16:33:17,001A5383632,Assignment,TEAM0003,KM0000553,SD0000593
IM0000401,05-09-2013 16:33:17,001A5383631,Reassignment,TEAM0003,KM0000553,SD0000593
IM0000401,05-09-2013 16:33:18,001A5383633,Operator Update,TEAM0003,KM0000553,SD0000593
IM0000222,05-09-2013 16:53:45,001A5386877,Assignment,TEAM0003,KM0000611,SD0000257
IM0000222,05-09-2013 16:53:45,001A5386878,Update,TEAM0003,KM0000611,SD0000257
IM0000366,05-09-2013 17:43:08,001A5386249,Operator Update,TEAM0108,KM0000353,SD0000558
IM0000366,05-09-2013 17:43:08,001A5386248,Status Change,TEAM0108,KM0000353,SD0000558
IM0000366,05-09-2013 17:43:08,001A5386247,Assignment,TEAM0108,KM0000353,SD0000558
IM0000386,05-09-2013 17:47:33,001A5387679,Closed,TEAM0007,KM0001296,#N/B
IM0000386,05-09-2013 17:47:33,001A5387680,Caused By CI,TEAM0007,KM0001296,#N/B
IM0000174,06-09-2013 08:22:49,001A5386373,Operator Update,TEAM0041,KM0000565,SD0000203
IM0000338,06-09-2013 08:28:15,001A5387800,Closed,TEAM0018,KM0001264,#N/B
IM0000397,06-09-2013 08:29:56,001A5385692,Reassignment,TEAM0003,KM0000611,SD0000592
IM0000397,06-09-2013 08:29:56,001A5385695,Description Update,TEAM0003,KM0000611,SD0000592
IM0000397,06-09-2013 08:29:56,001A5385693,Assignment,TEAM0003,KM0000611,SD0000592
IM0000397,06-09-2013 08:29:56,001A5385694,Operator Update,TEAM0003,KM0000611,SD0000592
IM0000324,06-09-2013 09:01:00,001A5385730,Assignment,TEAM0050,KM0001346,#N/B
IM0000304,06-09-2013 09:02:33,001A5386458,External Vendor Assignment,TEAM0069,KM0000994,SD0000462
IM0000304,06-09-2013 09:02:33,001A5386454,Reassignment,TEAM0069,KM0000994,SD0000462
IM0000304,06-09-2013 09:02:33,001A5386455,Assignment,TEAM0069,KM0000994,SD0000462
IM0000304,06-09-2013 09:02:33,001A5386456,Status Change,TEAM0069,KM0000994,SD0000462
IM0000304,06-09-2013 09:02:33,001A5386457,Operator Update,TEAM0069,KM0000994,SD0000462
